,Unnamed: 0.1,Unnamed: 0,con,dgram_cce,exp_res,fape,hard,helix,i_ptm,loss,models,pae,plddt,ptm,recycles,seq_ent,seqid,soft,temp,rmsd_io,tm_i,tm_o,tm_io,composite,names,data
NF1-09,320,21,1.9753992557525637,1.6989727020263672,0.0202780626714229,0.3700735569000244,1.0,3.462275266647339,0.0,1.6989727020263672,[0],5.210161328315735,0.8586003631353378,0.801298975944519,1,390.6633911132813,0.7777777777777778,0.0,1.0,1.6641420125961304,1.0,0.8919,0.8919,0.6136232682603645,R3x3_BP2_9,novel ⍺/β
NF1-10,321,22,1.802623271942139,1.5871350765228271,0.0105173122137784,0.2649082541465759,1.0,3.470137357711792,0.0,1.5871350765228271,[0],4.005421623587608,0.8976830020546913,0.8052294254302979,1,341.8304748535156,0.6587301587301587,0.0,1.0,0.8026388883590698,1.0,0.9661,0.9661,0.6983364659290967,R3x3_BP3_10,novel ⍺/β
NF1-11,322,23,1.956249952316284,1.775928974151611,0.0110082691535353,0.3366844654083252,1.0,3.386647701263428,0.0,1.775928974151611,[0],4.908470466732979,0.8609934747219086,0.7537257671356201,1,341.8304748535156,0.3174603174603174,0.0,1.0,1.0541709661483765,1.0,0.9439,0.9439,0.6125467057717324,R3x3_BP3_1,novel ⍺/β
NF1-12,323,24,1.8732481002807615,1.6970574855804443,0.0106260664761066,0.2898658215999603,1.0,3.6992506980896,0.0,1.6970574855804443,[0],4.2087298184633255,0.8929653540253639,0.7715763449668884,1,341.8304748535156,0.5396825396825397,0.0,1.0,1.062165379524231,1.0,0.9419,0.9419,0.6489605701921743,R3x3_BP3_2,novel ⍺/β
NF1-13,324,25,1.5639104843139648,1.496132254600525,0.0099293356761336,0.2267763018608093,1.0,4.010491371154785,0.0,1.496132254600525,[0],3.243989422917366,0.929839737713337,0.8445116281509399,1,341.8304748535156,1.0,0.0,1.0,0.6578107476234436,1.0,0.9766,0.9766,0.766885375798645,R3x3_BP3_3,novel ⍺/β
NF1-14,325,26,1.9130109548568728,1.5782837867736816,0.0095529220998287,0.2599394619464874,1.0,3.405627727508545,0.0,1.5782837867736816,[0],4.380179211497307,0.8783442676067352,0.7569514513015747,1,341.8304748535156,0.6428571428571429,0.0,1.0,0.7962813973426819,1.0,0.9663,0.9663,0.6424580523821197,R3x3_BP3_4,novel ⍺/β
NF1-15,326,27,1.882631778717041,1.5888344049453735,0.0104777254164218,0.2657900154590606,1.0,3.5008983612060547,0.0,1.5888344049453735,[0],4.199534520506859,0.8873835280537605,0.7708138227462769,1,341.8304748535156,0.6428571428571429,0.0,1.0,0.810223400592804,1.0,0.965,0.965,0.6600672273686552,R3x3_BP3_5,novel ⍺/β
NF1-16,327,28,1.936915397644043,1.6274924278259275,0.013047544285655,0.2945877611637115,1.0,3.435819625854492,0.0,1.6274924278259275,[0],4.434019699692726,0.8792958185076714,0.7529323101043701,1,341.8304748535156,0.6984126984126984,0.0,1.0,0.9285389184951782,1.0,0.9587,0.9587,0.6347075573168679,R3x3_BP3_6,novel ⍺/β
NF2-01,328,29,1.7542331218719482,1.5949108600616455,0.0069427625276148,0.2638992965221405,1.0,3.511714458465576,0.0,1.5949108600616455,[0],3.9171502739191055,0.8975563272833824,0.7966747283935547,1,341.8304748535156,0.7380952380952381,0.0,1.0,0.7978451251983643,1.0,0.9663,0.9663,0.6909629063186643,R3x3_BP3_7,novel ⍺/β
NF2-02,329,30,2.0502126216888428,1.611935019493103,0.0116500649601221,0.2560038566589355,1.0,3.24991512298584,0.0,1.611935019493103,[0],4.8274856954813,0.8671296387910843,0.749649167060852,1,341.8304748535156,0.6190476190476191,0.0,1.0,0.7637431621551514,1.0,0.9689,0.9689,0.6298266737973095,R3x3_BP3_8,novel ⍺/β
NF2-03,330,31,2.019402265548706,1.5895525217056274,0.0143136093392968,0.2557381093502044,1.0,3.3053348064422607,0.0,1.5895525217056274,[0],5.031172677874565,0.8584809452295303,0.7235903739929199,1,341.8304748535156,0.7063492063492064,0.0,1.0,0.7704048156738281,1.0,0.9683,0.9683,0.6014968712457168,R3x3_BP3_9,novel ⍺/β
NF2-04,331,32,1.7051424980163574,1.4508413076400757,0.0104765510186553,0.3312691748142242,1.0,6.731253623962402,0.0,1.4508413076400757,[0],4.691373482346535,0.886299192905426,0.7700117826461792,1,333.691650390625,0.8699186991869918,0.0,1.0,1.0295180082321167,1.0,0.9539,0.9539,0.6509993776164273,TMB2.12,novel ⍺/β
NF3-01,332,33,1.4178255796432495,1.324132800102234,0.0072926748543977,0.2924962043762207,1.0,8.109586715698242,0.0,1.324132800102234,[0],3.736052423715592,0.9262588173151016,0.8293288350105286,1,333.691650390625,0.8699186991869918,0.0,1.0,0.760528564453125,1.0,0.9716,0.9716,0.7463570285391098,TMB2.14,novel ⍺/β
NF3-02,333,34,1.5576682090759275,1.4330164194107056,0.0087381610646843,0.3340988159179687,1.0,7.450418472290039,0.0,1.4330164194107056,[0],4.04488804936409,0.9149320870637894,0.799035370349884,1,333.691650390625,0.8699186991869918,0.0,1.0,1.3491122722625732,1.0,0.9502,0.9502,0.6946561567002133,TMB2.15,novel ⍺/β
NF3-03,334,35,1.475403904914856,1.600066304206848,0.0089439833536744,0.3562892079353332,1.0,7.921486854553223,0.0,1.600066304206848,[0],4.032439336180687,0.9154051095247268,0.8249002695083618,1,333.691650390625,0.8699186991869918,0.0,1.0,0.9904608130455016,1.0,0.9516,0.9516,0.7185702141529547,TMB2.17,novel ⍺/β
NF3-04,335,36,1.4775892496109009,1.46149480342865,0.0094219772145152,0.3099841475486755,1.0,7.817448139190674,0.0,1.46149480342865,[0],3.545082539319992,0.9321017861366272,0.8158360719680786,1,333.691650390625,0.8699186991869918,0.0,1.0,0.7770110368728638,1.0,0.9669,0.9669,0.7352716210742359,TMB2.18,novel ⍺/β
NF4-01,336,37,1.6936150789260864,1.536655306816101,0.0114332679659128,0.3949636816978454,1.0,6.897175312042236,0.0,1.536655306816101,[0],4.300368219614029,0.904780186712742,0.7682191133499146,1,333.691650390625,0.8699186991869918,0.0,1.0,1.3914626836776731,1.0,0.9407,0.9407,0.6538518154472198,TMB2.19,novel ⍺/β
NF4-02,337,38,1.5176275968551636,1.6587616205215454,0.0105965137481689,0.4123715460300445,1.0,7.628709316253662,0.0,1.6587616205215454,[0],3.7273393869400016,0.9279143139719964,0.8144447207450867,1,333.691650390625,0.8699186991869918,0.0,1.0,1.3626594543457031,1.0,0.9373,0.9373,0.7083503351905344,TMB2.1,novel ⍺/β
NF4-03,338,39,1.637674331665039,1.407103419303894,0.0103427888825535,0.3303349316120147,1.0,7.188488960266113,0.0,1.407103419303894,[0],4.382284715771675,0.8997243791818619,0.7832607626914978,1,333.691650390625,0.8699186991869918,0.0,1.0,0.6866450309753418,1.0,0.9739,0.9739,0.6863256426800713,TMB2.20,novel ⍺/β
NF4-04,339,40,1.485501766204834,1.433826208114624,0.0065563428215682,0.3469584286212921,1.0,7.757229804992676,0.0,1.433826208114624,[0],3.645465850830078,0.9287752285599707,0.814594030380249,1,333.691650390625,0.8699186991869918,0.0,1.0,1.366777420043945,1.0,0.948,0.948,0.7172328693990034,TMB2.21,novel ⍺/β
NF4-05,340,41,1.5509835481643677,1.3650233745574951,0.0110039431601762,0.2807353734970093,1.0,7.546059131622314,0.0,1.3650233745574951,[0],4.144675925374031,0.9140243008732796,0.814527153968811,1,333.691650390625,0.8699186991869918,0.0,1.0,0.6640868782997131,1.0,0.9752,0.9752,0.7260340716599182,TMB2.22,novel ⍺/β
NF4-06,341,42,1.4994175434112549,1.6260590553283691,0.010492798872292,0.343942791223526,1.0,7.5720534324646,0.0,1.6260590553283691,[0],3.96879979968071,0.9188911095261574,0.8159992098808289,1,333.691650390625,0.8617886178861789,0.0,1.0,0.9431267976760864,1.0,0.952,0.952,0.7138233272115492,TMB2.23,novel ⍺/β
NF5-01,342,43,1.4120298624038696,1.547895431518555,0.0067131528630852,0.3109167516231537,1.0,8.120339393615723,0.0,1.547895431518555,[0],3.3127236515283585,0.9412484541535378,0.8143734335899353,1,333.691650390625,0.8699186991869918,0.0,1.0,0.8837177157402039,1.0,0.958,0.958,0.7343335705804854,TMB2.24,novel ⍺/β
NF5-02,343,44,1.4197895526885986,1.5129094123840332,0.0075407410040497,0.3166958391666412,1.0,8.010292053222656,0.0,1.5129094123840332,[0],3.4731919020414352,0.9358508810400964,0.8223599195480347,1,333.691650390625,0.8699186991869918,0.0,1.0,0.8704314231872559,1.0,0.961,0.961,0.7395916112866884,TMB2.25,novel ⍺/β
NF5-03,344,45,1.6715729236602783,1.41149640083313,0.0100618386641144,0.3092365860939026,1.0,7.034059047698975,0.0,1.41149640083313,[0],4.575369343161583,0.8950894251465797,0.7898591756820679,1,333.691650390625,0.8699186991869918,0.0,1.0,1.0317858457565308,1.0,0.9637,0.9637,0.6813306916910726,TMB2.26,novel ⍺/β
NF5-04,345,46,1.5374995470046997,1.373666286468506,0.0101118693128228,0.2893211543560028,1.0,7.411965370178223,0.0,1.373666286468506,[0],3.9580279141664505,0.9155265763401984,0.7926508188247681,1,333.691650390625,0.8699186991869918,0.0,1.0,0.7049008011817932,1.0,0.9723,0.9723,0.7055911973280394,TMB2.27,novel ⍺/β
NF5-05,346,47,1.4360977411270142,1.3391680717468262,0.0084352055564522,0.2985762059688568,1.0,8.010505676269531,0.0,1.3391680717468262,[0],3.353453703224659,0.9396420270204544,0.8118944764137268,1,333.691650390625,0.8617886178861789,0.0,1.0,0.6746770143508911,1.0,0.9746,0.9746,0.7435127611868845,TMB2.28,novel ⍺/β
NF5-06,347,48,1.5580209493637085,1.4884556531906128,0.014311603270471,0.3541465997695923,1.0,7.378900527954102,0.0,1.4884556531906128,[0],3.988525852560997,0.9173928648233414,0.8038368225097656,1,333.691650390625,0.8699186991869918,0.0,1.0,1.0999135971069336,1.0,0.9513,0.9513,0.701521121595178,TMB2.29,novel ⍺/β
NF6-01,348,49,1.560817837715149,1.425143837928772,0.0115136010572314,0.3165059685707092,1.0,7.425039768218994,0.0,1.425143837928772,[0],4.162185147404671,0.9085634425282478,0.8101373910903931,1,333.691650390625,0.8699186991869918,0.0,1.0,0.8143294453620911,1.0,0.9645,0.9645,0.709931043767508,TMB2.2,novel ⍺/β
NF6-02,349,50,1.5394357442855835,1.446245193481445,0.0099200746044516,0.3138043880462646,1.0,7.639209270477295,0.0,1.446245193481445,[0],4.182402700185776,0.9097567275166512,0.8063603639602661,1,333.691650390625,0.8617886178861789,0.0,1.0,0.7510574460029602,1.0,0.9688,0.9688,0.7107037028190599,TMB2.30,novel ⍺/β
NF6-03,350,51,1.425849676132202,1.5104624032974243,0.0075675351545214,0.3106786906719208,1.0,8.04985523223877,0.0,1.5104624032974243,[0],3.557629182934761,0.9337235763669014,0.8289179801940918,1,333.691650390625,0.8699186991869918,0.0,1.0,0.9074288606643676,1.0,0.9605,0.9605,0.7434080406728804,TMB2.31,novel ⍺/β
NF6-04,351,52,1.7359600067138672,1.3819293975830078,0.0136537235230207,0.3149564862251282,1.0,6.993778705596924,0.0,1.3819293975830078,[0],4.957492500543594,0.8782474547624588,0.7731204628944397,1,333.691650390625,0.8699186991869918,0.0,1.0,0.8777004480361938,1.0,0.967,0.967,0.6565843731626757,TMB2.32,novel ⍺/β
NF6-05,352,53,1.5513100624084473,1.435799241065979,0.010033780708909,0.3122396171092987,1.0,7.468766689300537,0.0,1.435799241065979,[0],4.133840292692184,0.9096090421080588,0.8111257553100586,1,333.691650390625,0.8780487804878049,0.0,1.0,0.8459759950637817,1.0,0.9616,0.9616,0.7094755201781947,TMB2.33,novel ⍺/β
NF6-06,353,54,1.5198891162872314,1.5889736413955688,0.0115846842527389,0.3534341156482696,1.0,7.518933296203613,0.0,1.5889736413955688,[0],4.0838541984558105,0.9150270447134972,0.8085950613021851,1,333.691650390625,0.8699186991869918,0.0,1.0,0.9344589710235596,1.0,0.9531,0.9531,0.7051856795304752,TMB2.34,novel ⍺/β
NF7-01,354,55,1.5200765132904053,1.474704623222351,0.0107026165351271,0.3189448416233063,1.0,7.561923980712891,0.0,1.474704623222351,[0],3.754027970135212,0.9272955060005188,0.8092747926712036,1,333.691650390625,0.8699186991869918,0.0,1.0,0.8043590784072876,1.0,0.9645,0.9645,0.7237963691816042,TMB2.35,novel ⍺/β
NF7-02,355,56,1.5072169303894043,1.4160493612289429,0.0102377794682979,0.30890753865242,1.0,7.842034816741943,0.0,1.4160493612289429,[0],3.9942238330841056,0.9180335104465484,0.8087422251701355,1,333.691650390625,0.8699186991869918,0.0,1.0,0.7211766242980957,1.0,0.9718,0.9718,0.7215153045339484,TMB2.36,novel ⍺/β
NF7-03,356,57,1.6699329614639282,1.602940559387207,0.0088891619816422,0.3742092847824096,1.0,7.041236877441406,0.0,1.602940559387207,[0],4.609554916620255,0.8894779905676842,0.7912430763244629,1,333.691650390625,0.8617886178861789,0.0,1.0,0.9775892496109008,1.0,0.9507,0.9507,0.669096291811798,TMB2.37,novel ⍺/β
NF7-04,357,58,1.6214243173599243,1.5374772548675537,0.0123699409887194,0.36130490899086,1.0,7.110195636749268,0.0,1.5374772548675537,[0],4.6199604868888855,0.8915592357516289,0.7822616696357727,1,333.691650390625,0.8699186991869918,0.0,1.0,0.9976382851600648,1.0,0.9494,0.9494,0.6621425259515467,TMB2.38,novel ⍺/β
NF7-05,358,59,1.6372761726379397,1.5856727361679075,0.0120984008535742,0.3681806623935699,1.0,7.150935649871826,0.0,1.5856727361679075,[0],4.284434199333191,0.9037413820624352,0.7833118438720703,1,333.691650390625,0.8699186991869918,0.0,1.0,0.9610451459884644,1.0,0.9519,0.9519,0.6738607934723753,TMB2.39,novel ⍺/β
NF7-06,359,60,1.5439696311950684,1.4108846187591553,0.0080433646216988,0.334973007440567,1.0,7.557188510894775,0.0,1.4108846187591553,[0],4.24046066403389,0.9075978025794028,0.804942786693573,1,333.691650390625,0.8780487804878049,0.0,1.0,0.986068308353424,1.0,0.9584,0.9584,0.7001728293419704,TMB2.3,novel ⍺/β
NF8-01,360,61,1.4254271984100342,1.43559992313385,0.0080579975619912,0.3109450340270996,1.0,7.887112617492676,0.0,1.43559992313385,[0],3.48340230435133,0.936193898320198,0.8204528093338013,1,333.691650390625,0.8617886178861789,0.0,1.0,0.7773363590240479,1.0,0.9675,0.9675,0.7431395692543356,TMB2.41,novel ⍺/β
NF8-02,361,62,1.6488122940063477,1.461715579032898,0.0098381806164979,0.3190295994281769,1.0,7.148532390594482,0.0,1.461715579032898,[0],4.716576710343361,0.8852799832820892,0.7938827276229858,1,333.691650390625,0.8699186991869918,0.0,1.0,0.9281097650527954,1.0,0.9574,0.9574,0.6728688462561169,TMB2.42,novel ⍺/β
NF8-03,362,63,1.4329571723937988,1.4461625814437866,0.0079257916659116,0.3194532692432403,1.0,7.941246032714844,0.0,1.4461625814437866,[0],3.537316009402275,0.9337605237960817,0.8185751438140869,1,333.691650390625,0.8699186991869918,0.0,1.0,0.8632107973098755,1.0,0.9603,0.9603,0.7340083347986391,TMB2.43,novel ⍺/β
NF8-04,363,64,1.5035220384597778,1.7368592023849487,0.0081261759623885,0.3953372836112976,1.0,7.638720035552978,0.0,1.7368592023849487,[0],3.8029594644904137,0.920745112001896,0.7941622138023376,1,333.691650390625,0.8699186991869918,0.0,1.0,1.3012126684188845,1.0,0.9282,0.9282,0.6787193103827583,TMB2.44,novel ⍺/β
NF8-05,364,65,1.5659533739089966,1.6425085067749023,0.007630243897438,0.3996177315711975,1.0,7.402990818023682,0.0,1.6425085067749023,[0],4.080295905470848,0.910337209701538,0.7935380339622498,1,333.691650390625,0.8699186991869918,0.0,1.0,1.1695196628570557,1.0,0.9386,0.9386,0.6780326255720035,TMB2.45,novel ⍺/β
NF8-06,365,66,1.5234689712524414,1.368088722229004,0.0093536423519253,0.2781620025634765,1.0,7.675271034240723,0.0,1.368088722229004,[0],4.136677041649818,0.9108129218220712,0.8130708932876587,1,333.691650390625,0.8617886178861789,0.0,1.0,0.68229740858078,1.0,0.9742,0.9742,0.7214491446839474,TMB2.47,novel ⍺/β
NF8-07,366,67,1.4764474630355835,1.35664701461792,0.0104462802410125,0.2758750319480896,1.0,7.796497344970703,0.0,1.35664701461792,[0],3.86267901211977,0.9229251071810722,0.818260669708252,1,333.691650390625,0.8780487804878049,0.0,1.0,0.6670981049537659,1.0,0.9754,0.9754,0.7366155607117478,TMB2.48,novel ⍺/β
NF8-08,367,68,1.5306496620178225,1.4491891860961914,0.0097406422719359,0.3315676748752594,1.0,7.514678478240967,0.0,1.4491891860961914,[0],4.10983994603157,0.91311763972044,0.8060121536254883,1,333.691650390625,0.8699186991869918,0.0,1.0,0.7737861275672913,1.0,0.9687,0.9687,0.7129476187554638,TMB2.49,novel ⍺/β
NF8-09,368,69,1.5443782806396484,1.4658108949661257,0.0086341919377446,0.3545690178871155,1.0,7.488838195800781,0.0,1.4658108949661257,[0],4.003341063857079,0.9146110042929648,0.8025283813476562,1,333.691650390625,0.8699186991869918,0.0,1.0,1.2590051889419556,1.0,0.9529,0.9529,0.6994298281337182,TMB2.4,novel ⍺/β
NF8-10,369,70,1.5189298391342163,1.5030046701431274,0.0102379694581031,0.3533539474010467,1.0,7.614298820495605,0.0,1.5030046701431274,[0],4.22812882065773,0.9064052775502204,0.8038607835769653,1,333.691650390625,0.8699186991869918,0.0,1.0,1.1479593515396118,1.0,0.9542,0.9542,0.6952526931752554,TMB2.50,novel ⍺/β
NF8-11,370,71,1.5628376007080078,1.4807652235031128,0.0090299341827631,0.3394407927989959,1.0,7.492749214172363,0.0,1.4807652235031128,[0],4.132424920797348,0.909412443637848,0.7975136041641235,1,333.691650390625,0.8699186991869918,0.0,1.0,0.839442253112793,1.0,0.9639,0.9639,0.6990865920762596,TMB2.51,novel ⍺/β
NF8-12,371,72,1.6250603199005127,1.5158430337905884,0.0115264868363738,0.3296882510185241,1.0,7.170502185821533,0.0,1.5158430337905884,[0],4.301284700632095,0.8976290673017502,0.7731826305389404,1,333.691650390625,0.8780487804878049,0.0,1.0,0.970954954624176,1.0,0.9556,0.9556,0.6632162180689793,TMB2.52,novel ⍺/β
H5_fold-0-Ana,372,73,1.501161813735962,1.4692562818527222,0.0108407791703939,0.3164073228836059,1.0,7.6554365158081055,0.0,1.4692562818527222,[0],3.811226040124893,0.9234788715839386,0.8099602460861206,1,333.691650390625,0.8780487804878049,0.0,1.0,0.8174301385879517,1.0,0.9636,0.9636,0.7207546593468219,TMB2.54,complex ⍺
H5_fold-0-Bill,373,74,1.5931718349456787,1.5366700887680054,0.0166400521993637,0.3889338672161102,1.0,7.340214252471924,0.0,1.5366700887680054,[0],4.256148934364319,0.9050381630659105,0.7913540005683899,1,333.691650390625,0.8699186991869918,0.0,1.0,1.245311975479126,1.0,0.9435,0.9435,0.6757399562472509,TMB2.55,complex ⍺
H5_fold-0-Chantal,374,75,1.4914965629577637,1.4011037349700928,0.0109972758218646,0.3256614804267883,1.0,7.824252605438232,0.0,1.4011037349700928,[0],3.895475313067436,0.9243951439857484,0.8176542520523071,1,333.691650390625,0.8699186991869918,0.0,1.0,1.026360034942627,1.0,0.9611,0.9611,0.7264336144362558,TMB2.56,complex ⍺
H5_fold-0-Chris,375,76,1.4115430116653442,1.4040838479995728,0.0083460491150617,0.3062305748462677,1.0,8.115449905395508,0.0,1.4040838479995728,[0],3.4351667165756226,0.9369275569915771,0.8241491317749023,1,333.691650390625,0.8699186991869918,0.0,1.0,0.7141126990318298,1.0,0.9721,0.9721,0.7506245445201952,TMB2.57,complex ⍺
H5_fold-0-Danny,376,77,1.4475297927856443,1.6250981092453003,0.0085703777149319,0.3681548237800598,1.0,7.98130464553833,0.0,1.6250981092453003,[0],3.70254335552454,0.931209683418274,0.8210893273353577,1,333.691650390625,0.8617886178861789,0.0,1.0,1.2469401359558103,1.0,0.9441,0.9441,0.721864838575638,TMB2.58,complex ⍺
H5_fold-0-Elsa,377,78,1.4869163036346436,1.5788158178329468,0.0116693694144487,0.3477824628353119,1.0,7.740224838256836,0.0,1.5788158178329468,[0],3.780371949076653,0.925669513642788,0.8208544850349426,1,333.691650390625,0.8699186991869918,0.0,1.0,1.030653715133667,1.0,0.9489,0.9489,0.7210121493679794,TMB2.59,complex ⍺
H5_fold-0-Fay,378,79,1.5072156190872192,1.3994758129119873,0.0064655118621885,0.3101532161235809,1.0,7.727535247802734,0.0,1.3994758129119873,[0],4.181065857410431,0.9089137464761734,0.8080494403839111,1,333.691650390625,0.8780487804878049,0.0,1.0,0.9304834008216858,1.0,0.9661,0.9661,0.709549482619027,TMB2.5,complex ⍺
H5_fold-0-Flanklin,379,80,1.5176867246627808,1.3775237798690796,0.0117241647094488,0.2932226955890655,1.0,7.784784317016602,0.0,1.3775237798690796,[0],3.709169365465641,0.9291623681783676,0.8053393363952637,1,333.691650390625,0.8699186991869918,0.0,1.0,0.6883472800254822,1.0,0.9737,0.9737,0.7286109515609229,TMB2.60,complex ⍺
H5_fold-0-Hermine,380,81,1.4926846027374268,1.3785343170166016,0.008641361258924,0.2823193073272705,1.0,7.765834808349609,0.0,1.3785343170166016,[0],4.020084396004677,0.917332760989666,0.805037260055542,1,333.691650390625,0.8617886178861789,0.0,1.0,0.8902407884597778,1.0,0.9668,0.9668,0.7139692823244247,TMB2.62,complex ⍺
H5_fold-0-Larry,381,82,1.8269344568252563,1.6160262823104858,0.0195217356085777,0.3834631145000458,1.0,6.518895626068115,0.0,1.6160262823104858,[0],4.876592263579369,0.8814258202910423,0.7671650648117065,1,333.691650390625,0.8617886178861789,0.0,1.0,1.028264045715332,1.0,0.946,0.946,0.6396843453365735,TMB2.63,complex ⍺
H6_fold-C-Cyrus,382,83,1.5454578399658203,1.4597960710525513,0.0089511564001441,0.3120717406272888,1.0,7.267083168029785,0.0,1.4597960710525513,[0],4.085188269615173,0.9155264049768448,0.8055527210235596,1,333.691650390625,0.8617886178861789,0.0,1.0,0.8431048393249512,1.0,0.9611,0.9611,0.7088158504954619,TMB2.64,complex ⍺
H6_fold-C-Dan,383,84,1.5311546325683594,1.328481912612915,0.0100638605654239,0.3043858706951141,1.0,7.740177154541016,0.0,1.328481912612915,[0],4.280973374843597,0.9071560800075532,0.8062988519668579,1,333.691650390625,0.8699186991869918,0.0,1.0,0.8685121536254883,1.0,0.9658,0.9658,0.7064236952842674,TMB2.65,complex ⍺
H6_fold-C-Max,384,85,1.488323450088501,1.464206337928772,0.0088154906406998,0.2884980738162994,1.0,7.812500476837158,0.0,1.464206337928772,[0],3.787483915686608,0.921660952270031,0.8075127005577087,1,333.691650390625,0.8617886178861789,0.0,1.0,0.8411648273468018,1.0,0.9649,0.9649,0.7181296469138899,TMB2.66,complex ⍺
H6_fold-C-Melvin,385,86,1.5157313346862793,1.5941407680511477,0.0126078762114048,0.3553923666477203,1.0,7.648139953613281,0.0,1.5941407680511477,[0],4.06885652244091,0.9156101271510124,0.802091121673584,1,333.691650390625,0.8617886178861789,0.0,1.0,0.915692150592804,1.0,0.9551,0.9551,0.7014280702520375,TMB2.67,complex ⍺
H6_fold-C-Moca,386,87,1.6153894662857056,1.5424587726593018,0.0077829305082559,0.3655510246753692,1.0,7.353488922119141,0.0,1.5424587726593018,[0],4.5058895498514175,0.897185854613781,0.7893375158309937,1,333.691650390625,0.8699186991869918,0.0,1.0,1.1451201438903809,1.0,0.9478,0.9478,0.6712153296353884,TMB2.68,complex ⍺
H6_fold-C-Paul,387,88,1.5438628196716309,1.4163150787353516,0.0098611712455749,0.2922401428222656,1.0,7.51361608505249,0.0,1.4163150787353516,[0],3.769840501248837,0.9254191294312476,0.8028555512428284,1,333.691650390625,0.8699186991869918,0.0,1.0,0.7402047514915466,1.0,0.9698,0.9698,0.7205399531544192,TMB2.69,complex ⍺
H6_fold-C-Rei,388,89,1.4599952697753906,1.2989481687545776,0.0093530733138322,0.2696127295494079,1.0,7.947403430938721,0.0,1.2989481687545776,[0],3.883796647191048,0.9242775663733482,0.8186373710632324,1,333.691650390625,0.8699186991869918,0.0,1.0,0.5489046573638916,1.0,0.983,0.983,0.7437851383984339,TMB2.6,complex ⍺
H6_fold-Z-Gogy,389,90,1.605447769165039,1.4952963590621948,0.0113208573311567,0.3703734576702118,1.0,7.259535789489746,0.0,1.4952963590621948,[0],4.36822846531868,0.9026712700724602,0.7984978556632996,1,333.691650390625,0.8617886178861789,0.0,1.0,1.0128098726272583,1.0,0.955,0.955,0.6883459252132489,TMB2.70,complex ⍺
H6_fold-Z-Hoto,390,91,1.5993320941925049,1.5700966119766235,0.0078819040209054,0.3876224458217621,1.0,7.308899402618408,0.0,1.5700966119766235,[0],4.082447603344917,0.9098196923732758,0.7805558443069458,1,333.691650390625,0.8699186991869918,0.0,1.0,1.3812763690948486,1.0,0.9376,0.9376,0.6658507772711034,TMB2.71,complex ⍺
H6_fold-Z-Kome,391,92,1.5503315925598145,1.6163102388381958,0.0109310643747448,0.3520975708961487,1.0,7.38429594039917,0.0,1.6163102388381958,[0],3.932059720158577,0.9150270149111748,0.7904865741729736,1,333.691650390625,0.8699186991869918,0.0,1.0,0.9608474969863892,1.0,0.9507,0.9507,0.6876570633774192,TMB2.72,complex ⍺
H6_fold-Z-Nazu,392,93,1.584483027458191,1.4903610944747925,0.009826498106122,0.3323796987533569,1.0,7.159710884094238,0.0,1.4903610944747925,[0],4.253797218203545,0.908444993197918,0.8006260395050049,1,333.691650390625,0.8699186991869918,0.0,1.0,0.798244059085846,1.0,0.9652,0.9652,0.7020138168601755,TMB2.73,complex ⍺
H6_fold-Z-Seri,393,94,1.51172137260437,1.3855546712875366,0.0091365305706858,0.297337144613266,1.0,7.762576580047607,0.0,1.3855546712875366,[0],3.914231300354004,0.9192332103848456,0.8119064569473267,1,333.691650390625,0.8699186991869918,0.0,1.0,0.7340301275253296,1.0,0.97,0.97,0.7239414375833203,TMB2.74,complex ⍺
H6_fold-Z-Siro,394,95,1.6143792867660522,1.4503222703933716,0.0082848677411675,0.3545797765254974,1.0,7.310279846191406,0.0,1.4503222703933716,[0],4.60280279815197,0.8901819437742233,0.7904784679412842,1,333.691650390625,0.8699186991869918,0.0,1.0,0.9594043493270874,1.0,0.9555,0.9555,0.6723563592735303,TMB2.75,complex ⍺
H6_fold-Z-Suzu,395,96,1.5585613250732422,1.4266688823699951,0.0094910701736807,0.300834983587265,1.0,7.603529453277588,0.0,1.4266688823699951,[0],4.026824042201042,0.9154829382896424,0.8000055551528931,1,333.691650390625,0.8699186991869918,0.0,1.0,0.7674873471260071,1.0,0.9677,0.9677,0.7087351928875822,TMB2.76,complex ⍺
H6_fold-U-Cacyd,396,97,1.6398319005966189,1.3699649572372437,0.0131538398563861,0.3169000744819641,1.0,7.145083427429199,0.0,1.3699649572372437,[0],4.765292480587959,0.8883473724126816,0.802071750164032,1,333.691650390625,0.8699186991869918,0.0,1.0,0.9547995924949646,1.0,0.9633,0.9633,0.6863689089696297,TMB2.77,complex ⍺
H6_fold-U-Hatake,397,98,1.53989577293396,1.4320350885391235,0.0108217755332589,0.3330591917037964,1.0,7.749029636383057,0.0,1.4320350885391235,[0],4.280665263533592,0.9096944406628608,0.8118457794189453,1,333.691650390625,0.8617886178861789,0.0,1.0,1.0846784114837646,1.0,0.9554,0.9554,0.705593083200321,TMB2.78,complex ⍺
H6_fold-U-Kazi,398,99,1.5659550428390503,1.467079997062683,0.0090440595522522,0.3156919777393341,1.0,7.54445743560791,0.0,1.467079997062683,[0],3.925472050905228,0.9213443621993064,0.8067649602890015,1,333.691650390625,0.8699186991869918,0.0,1.0,0.8947708010673523,1.0,0.9581,0.9581,0.7121637280101438,TMB2.79,complex ⍺
