sid,rmsd_ss,rmsd_msa,plddt_ss,plddt_msa,solubility
45631,,,,,1
126743,,,,,1
51666,4.415639877319336,1.0811699628829956,71.8632974137931,91.4372952586207,1
237522,,,,,1
189250,,,,,1
5215,7.974420070648193,0.7179200053215027,43.801096919609314,94.49827197595792,1
110767,,,,,1
252028,8.737139701843262,0.8709700107574463,48.59829584775087,93.59384083044984,1
52715,,,,,1
108303,,,,,1
1454,,,,,1
42991,,,,,1
166064,,,,,1
44308,20.28377914428711,0.6772099733352661,47.03671080139373,95.72765853658537,1
225120,,,,,1
240969,,,,,1
243424,,,,,1
224276,14.034469604492188,15.757820129394531,50.83610576923076,93.74126373626372,1
57004,,,,,1
52031,,,,,1
42734,,,,,1
194730,,,,,1
42619,,,,,1
238656,,,,,1
218119,,,,,1
1485,,,,,1
55299,,,,,1
80394,,,,,1
76265,,,,,1
224622,,,,,1
52593,9.507940292358398,0.8142799735069275,55.952116968698526,93.75650741350906,1
56571,,,,,1
215248,,,,,1
198454,,,,,1
194761,,,,,1
103286,4.024539947509766,1.1959400177001953,66.88326713008938,93.93263157894737,1
149583,,,,,1
241825,,,,,1
194949,,,,,1
243954,,,,,1
42942,,,,,1
102650,,,,,1
214978,,,,,1
187727,,,,,1
64875,13.553990364074707,1.0013699531555176,43.4741638225256,96.18428668941978,1
198158,,,,,1
113614,,,,,1
44343,,,,,1
53498,,,,,1
101990,,,,,1
194248,,,,,1
164439,,,,,1
49832,,,,,1
46196,,,,,1
190830,,,,,1
80159,,,,,1
205239,,,,,1
103629,,,,,1
18308,19.462970733642578,5.2442097663879395,51.19047619047619,83.73731343283582,1
11337,,,,,1
120378,,,,,1
116080,,,,,1
57877,5.769629955291748,1.420140027999878,66.67785321100918,91.96322018348623,1
223529,,,,,1
117245,,,,,1
26501,,,,,1
242135,16.523170471191406,6.042089939117432,37.435859872611466,87.45764331210191,1
6625,,,,,1
206885,,,,,1
235379,,,,,1
241195,,,,,1
46153,,,,,1
194249,,,,,1
234793,6.282820224761963,3.064620018005371,69.02938542581212,83.95015803336261,1
80322,,,,,1
191852,,,,,1
240606,,,,,1
114066,,,,,1
239454,,,,,1
104972,,,,,1
106268,,,,,1
222861,,,,,1
85393,,,,,1
1425,,,,,1
12061,,,,,1
54434,,,,,1
215868,,,,,1
187653,,,,,1
170057,,,,,1
218514,,,,,1
177374,,,,,1
159367,,,,,1
48910,,,,,1
237377,,,,,1
8390,,,,,1
59792,,,,,1
48955,,,,,1
190750,18.834320068359375,1.246150016784668,32.95267707954958,87.73426807119506,1
215842,,,,,1
162981,,,,,1
46511,,,,,1
215779,,,,,1
224767,,,,,1
227207,,,,,1
168054,,,,,1
149604,,,,,1
162900,,,,,1
242472,,,,,1
175196,22.49098014831543,0.6122900247573853,30.24668373879642,94.41527955612463,1
208841,,,,,1
11735,,,,,1
122884,,,,,1
80677,,,,,1
50353,,,,,1
51141,,,,,1
200200,,,,,1
46454,,,,,1
101936,,,,,1
177318,,,,,1
45904,,,,,1
236767,,,,,1
60572,,,,,1
217473,,,,,1
288344,,,,,1
45657,,,,,1
68819,,,,,1
92682,,,,,1
287016,,,,,1
153569,,,,,1
4836,,,,,1
12219,,,,,1
59528,,,,,1
169650,18.569719314575195,0.7502700090408325,35.052383233532936,95.11261876247505,1
218903,,,,,1
45853,17.64583969116211,0.8524100184440613,35.70628808864266,96.23960526315788,1
53723,,,,,1
57766,,,,,1
165903,,,,,1
210152,,,,,1
45217,,,,,1
215724,,,,,1
58803,26.350360870361328,1.2219899892807007,31.49588346456693,94.96654488188977,1
190595,,,,,1
112235,,,,,1
60403,,,,,1
160151,,,,,1
242667,,,,,1
57736,,,,,1
200241,,,,,1
181541,22.371049880981445,0.7117800116539001,34.56078896974339,89.73995021064727,1
144340,,,,,1
52391,,,,,1
181594,,,,,1
252592,,,,,1
59467,9.067560195922852,2.266160011291504,87.50344128113879,95.09146975088969,1
20623,,,,,1
83106,,,,,1
102659,,,,,1
249160,,,,,1
169044,,,,,1
36108,23.073040008544922,0.8565300107002258,42.6247263681592,91.99884742951907,1
189452,,,,,1
180902,,,,,1
189010,,,,,1
20548,,,,,1
180599,,,,,1
1432,,,,,1
207316,16.378870010375977,0.7627400159835815,48.76149553571429,90.44889508928571,1
242154,19.428049087524414,1.5549499988555908,46.221323886639674,87.14105263157894,1
66889,,,,,1
80359,,,,,1
62805,,,,,1
289481,,,,,1
45116,,,,,1
30287,,,,,1
168414,,,,,1
1690,,,,,1
207577,14.933899879455566,0.948710024356842,43.39502713987474,95.84971607515658,1
156184,,,,,1
252529,,,,,1
43357,,,,,1
53638,,,,,1
58699,,,,,1
191285,,,,,1
166511,,,,,1
168454,,,,,1
56472,,,,,1
252122,27.192489624023438,0.7994800209999084,36.281090985678176,92.123449873631,1
227617,13.238189697265625,0.8199499845504761,34.58713748825556,78.53478860006263,1
63181,22.36971092224121,0.6441100239753723,49.76444748546014,94.55573383510094,1
80134,,,,,1
48055,,,,,1
80689,,,,,1
54458,,,,,1
80459,,,,,1
51803,,,,,1
108773,,,,,1
218015,,,,,1
23291,,,,,1
219287,,,,,1
171217,,,,,1
252830,,,,,1
68515,,,,,1
58171,,,,,1
86341,,,,,1
187663,,,,,1
57663,,,,,1
31486,,,,,1
181325,,,,,1
286966,,,,,1
150047,24.922330856323242,0.6662600040435791,39.12527357811375,94.13296256299496,1
52667,,,,,1
150580,,,,,1
153220,,,,,1
215441,,,,,1
169068,23.91412925720215,1.8579800128936768,34.44318867230599,92.90708716439867,1
210292,,,,,1
53237,,,,,1
205476,,,,,1
149896,,,,,1
252607,,,,,1
168340,,,,,1
177855,18.925220489501953,0.7766799926757812,43.23856232294617,94.4245538243626,1
97330,,,,,1
131730,,,,,1
154133,,,,,1
53139,,,,,1
32476,,,,,1
86368,,,,,1
242266,,,,,1
54706,,,,,1
29326,,,,,1
49859,,,,,1
187448,,,,,1
53097,24.157949447631836,0.8758800029754639,32.279519519519525,95.37150150150151,1
172558,,,,,1
164094,,,,,1
227153,,,,,1
185039,,,,,1
159409,,,,,1
51403,,,,,1
207478,,,,,1
165829,,,,,1
42926,,,,,1
242573,,,,,1
124822,,,,,1
155962,,,,,1
209153,,,,,1
50043,,,,,1
60034,,,,,1
206865,,,,,1
195337,,,,,1
185974,,,,,1
153573,,,,,1
51686,,,,,1
165566,,,,,1
26840,,,,,1
169459,,,,,1
189323,,,,,1
185038,,,,,1
60713,,,,,1
101848,,,,,1
26576,,,,,1
109801,,,,,1
55519,,,,,1
226195,,,,,1
21017,,,,,1
178462,24.010189056396484,0.6974200010299683,33.28491982792335,93.91882675009778,1
81630,25.720659255981445,0.8262400031089783,37.06943859649123,92.4386588693957,1
180952,30.105379104614258,0.7271100282669067,34.49792425345958,97.01087764020396,1
69814,,,,,1
43053,,,,,1
45260,,,,,1
144187,,,,,1
111312,,,,,1
52329,,,,,1
98717,25.371719360351562,1.3410999774932861,35.76823797930614,92.92089774802191,1
214908,,,,,1
214888,,,,,1
171865,,,,,1
186844,,,,,1
43368,,,,,1
45891,,,,,1
47114,,,,,1
166900,,,,,1
1643,,,,,1
190764,,,,,1
80032,,,,,1
64282,,,,,1
190690,,,,,1
50122,,,,,1
31766,25.20772933959961,3.292490005493164,45.08603643724696,94.0829109311741,1
31953,,,,,1
12146,,,,,1
12464,,,,,1
169865,,,,,1
242415,,,,,1
166380,,,,,1
50177,,,,,1
2079,22.852340698242188,0.48228999972343445,36.95351974723539,95.7532543443918,1
190541,,,,,1
52825,,,,,1
288500,,,,,1
192,20.4325008392334,0.6224899888038635,39.804403631861334,96.10108955839868,1
30862,26.37476921081543,1.0649499893188477,33.90474767596282,94.67189243027889,1
166327,,,,,1
84227,,,,,1
172457,20.97304916381836,0.5846099853515625,30.96390410958904,94.40592846270928,1
91902,,,,,1
53169,,,,,1
39430,,,,,1
50847,,,,,1
170692,,,,,1
181761,,,,,1
64301,19.948949813842773,0.7959799766540527,33.777020695040996,92.16693088637251,1
156256,,,,,1
61332,,,,,1
288235,,,,,1
165581,,,,,1
205480,,,,,1
288378,,,,,1
162516,,,,,1
208915,21.032060623168945,1.180050015449524,31.895613867684478,90.37141221374046,1
46460,,,,,1
186928,,,,,1
149709,23.705150604248047,0.6302400231361389,35.513518844663615,90.76861570975696,1
147363,25.293119430541992,2.4911000728607178,36.49937688442211,91.17069681742045,1
168522,,,,,1
89348,,,,,1
144400,,,,,1
151524,,,,,1
29081,22.11090087890625,0.6165000200271606,37.515775087856305,97.40380320187427,1
44134,,,,,1
252829,,,,,1
80181,,,,,1
288207,,,,,1
287950,,,,,1
89253,,,,,1
217455,,,,,1
80138,,,,,1
61578,2.8060901165008545,1.1785000562667847,86.96278929513758,96.997843950245,1
89779,,,,,1
132669,,,,,1
59946,,,,,1
179432,,,,,1
52962,,,,,1
57842,,,,,1
205477,,,,,1
2515,,,,,1
51431,,,,,1
35343,9.949399948120117,0.9294000267982483,54.51889049512106,91.51564871702205,1
66655,,,,,1
287153,,,,,1
188857,,,,,1
184654,,,,,1
218458,,,,,1
103761,,,,,1
194260,,,,,1
178029,,,,,1
110696,,,,,1
249722,,,,,1
150554,,,,,1
167924,,,,,1
217748,,,,,1
52050,,,,,1
6489,,,,,1
175998,,,,,1
17141,,,,,1
111558,,,,,1
12793,,,,,1
167746,,,,,1
103245,,,,,1
165452,,,,,1
51560,,,,,1
294385,,,,,1
75934,,,,,1
25789,25.837940216064453,1.4272500276565552,38.62364410058027,90.28475435203096,1
189528,,,,,1
159962,,,,,1
116542,,,,,1
80143,,,,,1
52248,,,,,1
43346,,,,,1
155378,,,,,1
176825,19.3873291015625,0.916379988193512,44.598479207920796,93.54584554455445,1
43778,,,,,1
168541,14.952409744262695,0.6740099787712097,40.487367115520904,89.09977675407512,1
239735,,,,,1
42132,,,,,1
187388,,,,,1
187007,,,,,1
217754,,,,,1
172609,,,,,1
104431,,,,,1
168743,,,,,1
92003,21.8398494720459,0.6473100185394287,34.41349705304519,96.16409037328094,1
58096,,,,,1
109514,,,,,1
185298,15.289870262145996,0.8548799753189087,52.06487878787878,93.0012683982684,1
217620,,,,,1
252042,,,,,1
53070,,,,,1
1626,28.059009552001953,0.901639997959137,31.734759246336356,92.93888346127005,1
205704,,,,,1
25310,,,,,1
7587,,,,,1
156239,,,,,1
20707,22.478670120239258,1.198099970817566,45.97377728449871,92.79058823529411,1
240776,26.016759872436523,0.7358499765396118,38.574861407249465,90.14314143567876,1
116234,,,,,1
242395,,,,,1
48308,,,,,1
251056,,,,,1
35636,,,,,1
156751,,,,,1
240614,19.82910919189453,2.0403199195861816,37.44631756756757,81.7996584084084,1
97396,,,,,1
170653,,,,,1
178358,,,,,1
200369,,,,,1
57422,,,,,1
97614,23.632450103759766,0.5495200157165527,42.890181086519114,95.17668678739102,1
80495,,,,,1
94726,,,,,1
11825,,,,,1
244337,,,,,1
96288,,,,,1
50231,13.840120315551758,1.2705800533294678,41.46477528089888,94.70824978392395,1
189151,,,,,1
17159,19.046459197998047,1.4925299882888794,37.98880981101729,93.9980016083635,1
98203,,,,,1
61550,7.7360100746154785,1.64860999584198,82.18865397461589,92.60680360721443,1
52675,,,,,1
207419,,,,,1
58970,,,,,1
165580,,,,,1
2011,,,,,1
177537,,,,,1
289421,,,,,1
242406,,,,,1
180738,,,,,1
251859,,,,,1
45887,,,,,1
49847,,,,,1
170178,,,,,1
201380,,,,,1
160226,,,,,1
242945,,,,,1
46351,,,,,1
168700,,,,,1
52252,,,,,1
251876,,,,,1
32752,,,,,1
189714,,,,,1
169258,,,,,1
60361,,,,,1
179464,,,,,1
32800,,,,,1
217632,,,,,1
22603,,,,,1
168966,,,,,1
60635,,,,,1
163179,,,,,1
4237,,,,,1
242663,,,,,1
47313,,,,,1
241010,,,,,1
159438,,,,,1
28463,,,,,1
107403,,,,,1
43734,,,,,1
189848,,,,,1
162020,,,,,1
21971,,,,,1
47754,,,,,1
217627,,,,,1
168735,,,,,1
60481,,,,,1
42830,,,,,1
23378,,,,,1
223321,,,,,1
50022,,,,,1
168841,,,,,1
154779,,,,,1
215937,,,,,1
12610,,,,,1
164617,,,,,1
1885,,,,,1
207381,,,,,1
24604,,,,,1
215662,,,,,1
87933,,,,,1
80388,,,,,1
58973,,,,,1
80770,,,,,1
109318,,,,,1
189749,,,,,1
208961,,,,,1
45882,12.4722900390625,1.601830005645752,48.45150645624103,91.85759325681494,1
181249,,,,,1
86608,,,,,1
227541,,,,,1
187991,,,,,1
218640,19.78788948059082,1.4943900108337402,39.266716417910445,88.23228026533997,1
207571,,,,,1
58575,,,,,1
22548,,,,,1
294870,,,,,1
47755,,,,,1
184481,,,,,1
188864,,,,,1
42892,,,,,1
29828,,,,,1
95968,19.88442039489746,0.5789099931716919,34.4217230975528,96.50082467314783,1
53370,,,,,1
42578,,,,,1
215351,14.77184009552002,15.498000144958496,31.456318504190843,58.69098968407479,1
231298,,,,,1
45966,,,,,1
194189,,,,,1
51548,22.987730026245117,0.5030999779701233,37.77356268607344,95.5889315249752,1
50338,,,,,1
153640,,,,,1
167608,,,,,1
150887,,,,,1
222523,,,,,1
150551,,,,,1
32621,,,,,1
61535,16.020490646362305,2.4200899600982666,42.69741155396328,89.88242722794448,1
29921,,,,,1
4794,,,,,1
30443,,,,,1
252575,,,,,1
176572,,,,,1
47073,,,,,1
215512,24.091320037841797,1.0001200437545776,35.38762822844671,85.87079301564205,1
207357,,,,,1
1994,,,,,1
28399,,,,,1
49116,,,,,1
251073,,,,,1
53558,,,,,1
20750,18.350719451904297,1.0068399906158447,42.413108492482735,87.55381552214547,1
43406,24.308910369873047,1.0053399801254272,29.567559670781893,88.312,1
156832,,,,,1
103765,,,,,1
81925,,,,,1
167916,,,,,1
152125,20.02001953125,1.1593300104141235,51.18041000410004,94.15308323083231,1
206437,,,,,1
210291,,,,,1
120305,,,,,1
60151,,,,,1
155562,,,,,1
217752,,,,,1
21238,,,,,1
169881,,,,,1
52893,,,,,1
50607,,,,,1
24263,,,,,1
57813,,,,,1
26250,13.983980178833008,0.3957499861717224,41.12262618873446,97.77337600585223,1
61986,,,,,1
23459,24.459110260009766,4.9690399169921875,40.43906844106464,89.10798479087453,1
217630,,,,,1
168673,,,,,1
181601,,,,,1
188235,,,,,1
31899,,,,,1
207964,,,,,1
239578,,,,,1
32440,,,,,1
178475,,,,,1
290141,,,,,1
150774,,,,,1
287614,23.2072696685791,0.8531100153923035,35.444044240400665,94.55133138564274,1
153214,,,,,1
38570,,,,,1
217842,,,,,1
50329,,,,,1
175159,,,,,1
120632,2.834510087966919,1.1992199420928955,78.21278604849,95.27607826456827,1
158749,,,,,1
165719,,,,,1
6933,,,,,1
79994,,,,,1
53357,,,,,1
219295,,,,,1
200494,,,,,1
169170,,,,,1
23384,,,,,1
59193,,,,,1
287958,,,,,1
79855,,,,,1
47747,23.570920944213867,0.9838899970054626,38.24296030245747,95.06640453686201,1
180029,,,,,1
43687,24.60000991821289,0.5218899846076965,31.986935123042503,94.71878875039948,1
58118,18.236820220947266,10.860690116882324,50.37436082813013,90.78325008215576,1
57799,,,,,1
170713,,,,,1
177542,,,,,1
288316,,,,,1
132801,,,,,1
217635,,,,,1
288014,,,,,1
167572,,,,,1
288444,,,,,1
156099,,,,,1
167914,18.904300689697266,1.0787500143051147,37.400344703770195,91.14113105924595,1
74420,20.574539184570312,1.0691299438476562,44.09455495495496,96.35978738738739,1
252143,,,,,1
45968,,,,,1
53324,,,,,1
59320,,,,,1
168001,,,,,1
12689,,,,,1
49780,24.053470611572266,0.6769700050354004,37.66011828644501,95.55063938618926,1
53992,,,,,1
56585,,,,,1
59607,19.065290451049805,2.992069959640503,47.46232107023411,90.58854180602006,1
172477,,,,,1
64433,,,,,1
215792,19.11280059814453,1.720960021018982,44.5247521685254,61.84652416356878,1
54714,,,,,1
187412,,,,,1
194115,,,,,1
189414,,,,,1
54506,,,,,1
92708,25.38443946838379,0.5065400004386902,31.032757540148847,96.52689385037212,1
102730,,,,,1
53803,,,,,1
46489,,,,,1
46357,21.728500366210938,2.2410199642181396,30.585938284894148,87.24527807678508,1
209202,,,,,1
84781,,,,,1
288473,,,,,1
50627,,,,,1
169038,,,,,1
3812,,,,,1
287573,,,,,1
176336,,,,,1
157064,,,,,1
184302,,,,,1
67895,,,,,1
202806,,,,,1
217851,,,,,1
44755,,,,,1
227407,,,,,1
81206,,,,,1
222419,,,,,1
169206,,,,,1
104112,,,,,1
207666,,,,,1
29915,,,,,1
132818,,,,,1
288161,,,,,1
52205,,,,,1
207355,,,,,1
178647,24.550779342651367,2.291840076446533,34.21280797101449,89.06559057971015,1
26068,,,,,1
287169,,,,,1
243315,,,,,1
20124,,,,,1
50516,,,,,1
59473,,,,,1
56896,,,,,1
197388,,,,,1
6457,,,,,1
149635,26.7438907623291,0.8402699828147888,38.19774140752864,96.42990589198035,1
54436,,,,,1
97332,,,,,1
156585,,,,,1
134105,,,,,1
22514,15.349320411682129,0.6539099812507629,35.373882521489975,91.80413323782236,1
294410,,,,,1
170265,,,,,1
67740,,,,,1
53093,,,,,1
63940,,,,,1
45916,12.971500396728516,0.6088700294494629,39.73126718691936,95.01167967298402,1
25878,,,,,1
170145,23.387229919433594,1.973960041999817,36.142531152647976,92.72684190031153,1
169018,,,,,1
153952,,,,,1
52672,,,,,1
244004,,,,,1
11640,,,,,1
77087,,,,,1
162661,,,,,1
25395,,,,,1
71932,,,,,1
170195,,,,,1
156438,22.929899215698242,0.6542400121688843,48.03104054538931,96.38985647649804,1
119771,,,,,1
156376,,,,,1
80077,,,,,1
128276,,,,,1
54457,,,,,1
81993,,,,,1
80632,,,,,1
5232,,,,,1
107040,,,,,1
91395,,,,,1
122772,,,,,1
9138,,,,,1
190289,,,,,1
165743,24.17367935180664,1.3780499696731567,40.1171860816944,94.41585854765506,1
217751,,,,,1
169898,,,,,1
170300,,,,,1
210288,,,,,1
67414,26.02039909362793,0.8900399804115295,30.889007951533507,92.66543733434304,1
178002,,,,,1
43362,,,,,1
169820,,,,,1
60577,,,,,1
167784,,,,,1
149822,,,,,1
42568,,,,,1
286617,,,,,1
169829,,,,,1
207650,,,,,1
237682,19.85573959350586,2.4233899116516113,36.255841737781225,86.14825446082234,1
170771,,,,,1
110115,,,,,1
53195,,,,,1
248095,,,,,1
242080,,,,,1
12647,,,,,1
165990,,,,,1
99096,,,,,1
48363,,,,,1
57768,22.792890548706055,1.3403799533843994,36.83254545454545,93.96856916996046,1
89708,,,,,1
154129,,,,,1
190688,,,,,1
29927,,,,,1
126526,24.30105972290039,1.0444799661636353,39.63898909395973,96.84926593959732,1
48335,,,,,1
167472,,,,,1
224526,26.467470169067383,0.8215299844741821,36.64,94.23987742190589,1
242524,,,,,1
150272,,,,,1
6483,,,,,1
209702,,,,,1
207247,,,,,1
52625,,,,,1
286737,,,,,1
185381,,,,,1
111241,,,,,1
169923,,,,,1
207924,,,,,1
47780,,,,,1
294384,,,,,1
168876,17.23509979248047,1.1871399879455566,45.048109995635095,92.88224356176342,1
217625,,,,,1
232283,,,,,1
224395,29.30554962158203,4.425680160522461,37.38145634161887,90.38354684512429,1
182473,,,,,1
114869,,,,,1
11643,,,,,1
51865,,,,,1
200378,,,,,1
92837,,,,,1
31487,,,,,1
204832,,,,,1
242027,,,,,1
190484,,,,,1
209857,,,,,1
170755,,,,,1
250090,,,,,1
245496,,,,,1
206880,,,,,1
103979,,,,,1
30817,,,,,1
57203,,,,,1
5159,,,,,1
2196,,,,,1
167890,,,,,1
159920,,,,,1
94685,,,,,1
60043,,,,,1
52800,23.254390716552734,0.3934600055217743,31.487002781641166,94.1219993045897,1
58601,,,,,1
155132,,,,,1
18540,26.666500091552734,0.679069995880127,35.103921052631584,95.61880592105264,1
154769,,,,,1
217467,,,,,1
190432,,,,,1
178471,,,,,1
169396,,,,,1
53668,,,,,1
144709,,,,,1
236910,,,,,1
175489,,,,,1
159477,,,,,1
50451,,,,,1
60980,,,,,1
73247,,,,,1
170736,29.246170043945312,1.127940058708191,40.84257039420756,90.62549879324216,1
286854,19.309640884399414,1.8983399868011475,37.4477816091954,93.20189272030652,1
45858,19.92234992980957,0.6534799933433533,42.32989270386266,93.92873390557939,1
57299,,,,,1
170752,,,,,1
159577,,,,,1
82792,14.205949783325195,0.46445998549461365,39.287426376440465,96.15774647887324,1
12352,,,,,1
60404,,,,,1
252758,,,,,1
152010,,,,,1
144048,,,,,1
61672,,,,,1
20946,,,,,1
218858,,,,,1
217621,,,,,1
152425,,,,,1
52719,29.497770309448242,13.78423023223877,30.386823116219666,92.89744572158367,1
235950,,,,,1
180163,,,,,1
243772,,,,,1
52750,,,,,1
239693,28.145919799804688,9.48289966583252,29.583125948406675,88.47534522003035,1
187603,,,,,1
83294,,,,,1
217636,,,,,1
160380,,,,,1
170219,,,,,1
119156,,,,,1
182015,,,,,1
215506,,,,,1
168389,,,,,1
190507,,,,,1
32853,,,,,1
58274,,,,,1
61556,,,,,1
209524,,,,,1
28587,27.767059326171875,0.5427200198173523,41.629694787379975,96.85041838134431,1
53398,,,,,1
71859,,,,,1
170203,,,,,1
169932,,,,,1
185422,,,,,1
159152,,,,,1
177608,,,,,1
189440,,,,,1
208973,,,,,1
181533,18.280059814453125,0.512179970741272,53.548385561285194,96.0444823482745,1
251064,,,,,1
224517,,,,,1
46944,,,,,1
153191,,,,,1
79775,,,,,1
153183,,,,,1
25130,,,,,1
150690,,,,,1
190375,,,,,1
217445,,,,,1
169336,,,,,1
168366,,,,,1
64847,18.33395004272461,1.4399800300598145,63.669163694015054,92.21056282203726,1
52508,,,,,1
225,,,,,1
184456,,,,,1
60033,,,,,1
185132,,,,,1
90942,,,,,1
31770,,,,,1
157296,,,,,1
287181,,,,,1
44742,,,,,1
31081,,,,,1
53001,,,,,1
155882,,,,,1
57948,,,,,1
38377,,,,,1
52914,,,,,1
190627,26.224700927734375,13.909250259399414,32.60708926710663,54.51321639458145,1
2144,,,,,1
187395,,,,,1
217876,,,,,1
38546,,,,,1
180711,,,,,1
176088,,,,,1
176209,20.81732940673828,0.8660399913787842,33.803826254826255,95.81196138996138,1
210033,,,,,1
72829,,,,,1
60568,,,,,1
175939,,,,,1
47336,,,,,1
1546,,,,,1
252597,,,,,1
53315,,,,,1
51597,,,,,1
158812,,,,,1
12369,,,,,1
169101,,,,,1
206015,,,,,1
286809,,,,,1
215602,,,,,1
194287,,,,,1
67471,23.902820587158203,26.250120162963867,53.46060512024825,94.64692397207138,1
28419,,,,,1
176647,,,,,1
109969,,,,,1
181629,,,,,1
24404,,,,,1
43153,,,,,1
170272,,,,,1
166420,,,,,1
29578,,,,,1
227365,,,,,1
8641,,,,,1
80943,,,,,1
116848,,,,,1
29680,,,,,1
160168,,,,,1
215569,,,,,1
165724,,,,,1
168322,,,,,1
57823,,,,,1
159502,,,,,1
168210,,,,,1
249975,,,,,1
155924,,,,,1
53327,18.3688907623291,1.1827499866485596,32.04404692082112,89.6298659405111,1
69884,21.66876983642578,1.6145999431610107,36.10453466583385,93.53939412866958,1
178935,,,,,1
251272,,,,,1
53359,,,,,1
190293,27.73992919921875,5.332369804382324,35.306547962784734,91.91870388193776,1
167963,20.087310791015625,0.6916199922561646,51.41707679935666,91.77968636911943,1
168148,,,,,1
194261,,,,,1
45050,,,,,1
244847,27.131240844726562,0.7807599902153015,31.486097079715865,93.91971981057617,1
24944,,,,,1
43341,,,,,1
160311,,,,,1
54683,,,,,1
104641,,,,,1
175156,16.76188087463379,1.4745299816131592,44.49437062937062,93.93616161616161,1
189070,21.315109252929688,0.7546399831771851,34.97881212121212,92.60508686868687,1
198258,,,,,1
179438,25.173969268798828,1.6115100383758545,39.07395167575994,94.32314107560406,1
243650,,,,,1
29545,,,,,1
169946,,,,,1
169607,,,,,1
54655,,,,,1
105384,,,,,1
50080,,,,,1
82667,,,,,1
207662,,,,,1
66585,18.988569259643555,0.5427500009536743,39.4089885807504,87.66130505709624,1
151048,,,,,1
170675,,,,,1
178282,,,,,1
243138,,,,,1
153208,,,,,1
144411,,,,,1
11644,,,,,1
176210,23.5852108001709,0.6153500080108643,39.02573208722742,94.95069870939028,1
