,prot,filename,plddt,rmsd,wrmsd,type,rmsd_rank,designable,designable_w
9414,AF-A0A0Q8GKQ3-F1,sample_9,75.13857142857142,6.295577652532466,4.197525580443622,AFDB (dark),1.0,0,0
9417,AF-A0A7W5UPR3-F1,sample_7,81.32704918032788,0.4940498114903222,0.2979904814605315,AFDB (dark),1.0,1,1
9432,AF-A0A4S8LBN9-F1,sample_3,82.15529824561403,2.5914799952378655,1.9640709366519888,AFDB (dark),1.0,0,1
9438,AF-A0A2E9QIB9-F1,sample_6,73.6908117816092,1.8700018647911425,0.6697867201620148,AFDB (dark),1.0,1,1
9458,AF-A0A847RLN9-F1,sample_9,88.26701559020044,0.4655480483725157,0.2648130716552146,AFDB (dark),1.0,1,1
9462,AF-A0A351MV06-F1,sample_5,79.90585628227194,1.2484221146768015,0.6604218665102963,AFDB (dark),1.0,1,1
9477,AF-A0A353Q8D8-F1,sample_2,82.35032044198896,3.8280085813581217,3.408656890146524,AFDB (dark),1.0,0,0
9491,AF-A0A3D2HTX1-F1,sample_9,79.42567647058823,0.6387602303215104,0.4935306017762924,AFDB (dark),1.0,1,1
9496,AF-A0A4R6QDV1-F1,sample_4,76.13532825880114,2.623492104510901,0.6177841961716863,AFDB (dark),1.0,0,1
9507,AF-A0A1H9WGZ2-F1,sample_4,68.41105263157895,4.741513019407907,4.213234322650024,AFDB (dark),1.0,0,0
9521,AF-A0A2T7W4W1-F1,sample_2,83.99346399270739,1.3276382354642662,0.7378456837938344,AFDB (dark),1.0,1,1
9534,AF-F0WTW8-F1,sample_10,78.84913966480448,7.278564672671759,7.0180240730447565,AFDB (dark),1.0,0,0
9537,AF-A0A7D3Y918-F1,sample_6,87.1189024390244,0.4349583001425295,0.3832486166593331,AFDB (dark),1.0,1,1
9549,AF-A0A4R6YF30-F1,sample_7,84.60177831912301,3.571083331813344,2.084234262706693,AFDB (dark),1.0,0,0
9563,AF-A0A1G5HNK6-F1,sample_1,85.95150537634409,0.8419852697398074,0.3355067716206852,AFDB (dark),1.0,1,1
9578,AF-S2W0D2-F1,sample_10,82.85794457274828,0.6292497984284171,0.4520123863248758,AFDB (dark),1.0,1,1
9587,AF-A0A6B3Z1Q7-F1,sample_2,86.44586270871984,0.6307358750734536,0.5467857396503262,AFDB (dark),1.0,1,1
9595,AF-A0A5E7H1J2-F1,sample_4,79.35638065522622,2.175498052788161,0.505459894929969,AFDB (dark),1.0,0,1
9607,AF-A0A0U3AH87-F1,sample_1,80.86114599686029,1.4168575375108805,0.3373738807676485,AFDB (dark),1.0,1,1
9619,AF-A0A7V5V894-F1,sample_3,84.28899359560842,0.6481942446791848,0.5958710802790649,AFDB (dark),1.0,1,1
9633,AF-A0A381E836-F1,sample_10,82.63982378854625,1.3573254803384742,0.649589965158864,AFDB (dark),1.0,1,1
9641,AF-A0A1F6DFE6-F1,sample_3,48.266690760527965,14.63991537866334,12.43288014833408,AFDB (dark),1.0,0,0
9648,AF-A0A7X5I2Q5-F1,sample_7,82.55930555555557,1.3058550461853662,0.941045921194142,AFDB (dark),1.0,1,1
9661,AF-A0A1X1YXT0-F1,sample_4,75.0015960912052,2.1148069443520714,0.587664116553267,AFDB (dark),1.0,0,1
9679,AF-A0A1I4JMJ1-F1,sample_8,86.36463092463093,0.6708687534495601,0.5670743758251882,AFDB (dark),1.0,1,1
9682,AF-A0A3G9IUE5-F1,sample_5,79.94528384279477,1.082365956586954,0.6992292900439812,AFDB (dark),1.0,1,1
9700,AF-A0A2A9CLY8-F1,sample_9,80.18414046121595,1.272941151698926,0.6879299816930858,AFDB (dark),1.0,1,1
9711,AF-A0A419ITK1-F1,sample_9,81.70572212065814,0.6980294004155766,0.4255167907619815,AFDB (dark),1.0,1,1
9716,AF-A0A2H0TPH4-F1,sample_5,83.37062711864408,2.160117631183134,1.062339093584018,AFDB (dark),1.0,0,1
9733,AF-A0A6M0KQL0-F1,sample_9,86.08497435897435,2.7525522322511984,0.7119517759880216,AFDB (dark),1.0,0,1
9741,AF-K1MGL4-F1,sample_2,82.5173322147651,1.3342955689613285,0.6638961326481212,AFDB (dark),1.0,1,1
9746,AF-A0A2R6IFJ1-F1,sample_6,55.90146448087431,10.878610901336184,7.348126898403386,AFDB (dark),1.0,0,0
9765,AF-A0A853ND33-F1,sample_10,78.02710648148148,1.5763671920205178,1.2334275289149517,AFDB (dark),1.0,1,1
9777,AF-A0A6C0IPM9-F1,sample_9,72.1525625,4.598699890317534,1.2219634002281534,AFDB (dark),1.0,0,1
9780,AF-A0A1G9TAT9-F1,sample_7,51.366992818671456,16.021678121458784,9.147462047872253,AFDB (dark),1.0,0,0
9796,AF-A0A0F7PPZ3-F1,sample_2,84.75372670807454,0.7322555779786845,0.3989763263715311,AFDB (dark),1.0,1,1
9811,AF-D5EQD1-F1,sample_8,87.70439130434782,0.3248908788740401,0.2635139571384935,AFDB (dark),1.0,1,1
9819,AF-A0A1Z7Z9T9-F1,sample_10,55.48953818827709,7.067203713608079,6.47484630135469,AFDB (dark),1.0,0,0
9825,AF-A0A0B3ATN4-F1,sample_5,62.70563430012611,14.656541969652388,7.442145590715564,AFDB (dark),1.0,0,0
9840,AF-A0A1F3X3W8-F1,sample_2,72.75526717557251,7.556021509235136,5.3531294654842885,AFDB (dark),1.0,0,0
9854,AF-C6I164-F1,sample_9,94.61873873873871,0.8043666002365245,0.666717559107147,AFDB (dark),1.0,1,1
9858,AF-A0A151ACS9-F1,sample_7,83.69742998352554,0.7059943172956671,0.5940052211289469,AFDB (dark),1.0,1,1
9876,AF-A0A1V3J528-F1,sample_9,84.48231813773035,2.020693732794539,0.7809897627998864,AFDB (dark),1.0,0,1
9883,AF-A0A800DMP6-F1,sample_3,66.73545338983051,4.4948290033775296,1.8481515462817764,AFDB (dark),1.0,0,0
9893,AF-A0A268I9J9-F1,sample_1,75.74371534195934,0.8480806684776335,0.4917366481194934,AFDB (dark),1.0,1,1
9908,AF-A0A7K3E1J4-F1,sample_10,85.64918181818183,0.8746202946655862,0.5636328037970012,AFDB (dark),1.0,1,1
9912,AF-B4UBP6-F1,sample_7,78.79121700879766,2.447998969592664,1.598950390739175,AFDB (dark),1.0,0,1
9926,AF-A0A1I6QAB3-F1,sample_1,82.55153024911033,0.4737941672585441,0.3466097368489362,AFDB (dark),1.0,1,1
9938,AF-K9AY93-F1,sample_3,80.81783595113438,0.5190828588401419,0.3767374948252632,AFDB (dark),1.0,1,1
9950,AF-A0A2G1BZ35-F1,sample_2,83.55323423423422,0.9264259761641668,0.5657628924233513,AFDB (dark),1.0,1,1
9958,AF-A0A5B1M515-F1,sample_4,89.3079288702929,1.045461909744102,0.3389599999937189,AFDB (dark),1.0,1,1
9966,AF-A0A2B9EBT6-F1,sample_6,85.13851132686084,0.804520025187888,0.3021282126461576,AFDB (dark),1.0,1,1
9982,AF-A0A524NFX2-F1,sample_3,44.46280973451328,5.358148598264261,4.710467345970086,AFDB (dark),1.0,0,0
9991,AF-A0A496QUR5-F1,sample_4,88.87921153846155,0.3846862497349649,0.2923514836398886,AFDB (dark),1.0,1,1
10007,AF-R4UA16-F1,sample_10,84.31921794871793,0.9339248113863868,0.6219710450069925,AFDB (dark),1.0,1,1
10010,AF-A0A370QS26-F1,sample_6,81.97427785419532,0.4855431038583072,0.3702736009621413,AFDB (dark),1.0,1,1
10029,AF-A0A318BJE2-F1,sample_10,49.777503105590064,8.350649413590896,4.801372965763535,AFDB (dark),1.0,0,0
10040,AF-A0A1A5D5N8-F1,sample_10,82.02642187500001,2.504242928572341,1.3874852380622489,AFDB (dark),1.0,0,1
10044,AF-A0A1G4A4Y7-F1,sample_7,83.12870238095238,1.1055939931584555,0.4248886111751561,AFDB (dark),1.0,1,1
10063,AF-A0A1V4HSA7-F1,sample_9,86.13900921658987,0.5161436023682776,0.3554556046291765,AFDB (dark),1.0,1,1
10066,AF-A0A7X2SXW1-F1,sample_7,81.56775777414074,0.7519430355275055,0.6422402357092294,AFDB (dark),1.0,1,1
10079,AF-A0A839JSJ0-F1,sample_5,83.23512309495896,0.7906069975268768,0.7271827189522099,AFDB (dark),1.0,1,1
10094,AF-H3NGW6-F1,sample_2,77.7164417177914,0.5348980010635851,0.3678998015347132,AFDB (dark),1.0,1,1
10101,AF-A0A0G0FU80-F1,sample_4,63.71624078624079,15.45647796846488,14.341216682864705,AFDB (dark),1.0,0,0
10118,AF-A0A800J2S9-F1,sample_9,56.1519004796163,6.045494867975164,3.265851579069834,AFDB (dark),1.0,0,0
10128,AF-B2A3N9-F1,sample_10,75.81612648221343,0.6987551757168946,0.5566695844404537,AFDB (dark),1.0,1,1
10140,AF-A0A6I2J0P8-F1,sample_8,84.88943771626298,0.6152766203705888,0.4289042391518677,AFDB (dark),1.0,1,1
10148,AF-A0A520J5T7-F1,sample_2,81.42614509246089,0.4798116640773078,0.42715212750413,AFDB (dark),1.0,1,1
10161,AF-A0A1Z8ACY6-F1,sample_10,76.37727688787184,1.8720370709825915,1.1618615599994464,AFDB (dark),1.0,1,1
10166,AF-A0A0G0GDS4-F1,sample_5,69.95549659863946,2.6264747471741368,1.8344011531425672,AFDB (dark),1.0,0,0
10177,AF-A0A1G2CRP7-F1,sample_5,81.23342140026419,0.587336096941094,0.3237126753863642,AFDB (dark),1.0,1,1
10187,AF-A0A1H4QUL1-F1,sample_7,89.26552803129074,0.4710440179569825,0.34413607366159,AFDB (dark),1.0,1,1
10197,AF-A0A0K1J363-F1,sample_6,80.42916000000001,1.299360317320044,1.0042130491289354,AFDB (dark),1.0,1,1
10211,AF-A0A7X3SK53-F1,sample_4,82.50765380604797,2.9363279843401275,2.354187116117835,AFDB (dark),1.0,0,0
10227,AF-A0A350U009-F1,sample_10,63.211959706959696,6.121526466787549,2.9569462642622932,AFDB (dark),1.0,0,0
10232,AF-A0A6G7Z1J9-F1,sample_5,74.95824060150375,8.941681252320713,4.826546233841633,AFDB (dark),1.0,0,0
10242,AF-A0A0C3CNR0-F1,sample_7,85.24155315614617,0.7435623872736103,0.5312866477414312,AFDB (dark),1.0,1,1
10261,AF-A0A5A7MGB9-F1,sample_9,90.42141491395796,0.3308657875912993,0.2818143382763343,AFDB (dark),1.0,1,1
10270,AF-A0A3S0VZJ2-F1,sample_2,70.86323312883437,4.098540476053256,3.3661565250460797,AFDB (dark),1.0,0,0
10274,AF-A0A7X0MDE3-F1,sample_6,88.24008492569003,0.5430397392863675,0.3469958310086549,AFDB (dark),1.0,1,1
10286,AF-A0A077JEX8-F1,sample_7,65.02564899451554,1.3077157451329156,0.9883430263207738,AFDB (dark),1.0,0,0
10296,AF-A0A1Q3N8G0-F1,sample_6,76.51356228956229,1.818385360866713,0.7090883184467738,AFDB (dark),1.0,1,1
10308,AF-A0A0G4ITV0-F1,sample_7,67.13678891923527,5.250852546259026,3.633410859960266,AFDB (dark),1.0,0,0
10328,AF-A0A0D7VWM6-F1,sample_8,83.97932754880695,0.521435895356471,0.3661104704222514,AFDB (dark),1.0,1,1
10332,AF-A0A345P3K0-F1,sample_4,44.41605411499437,19.44076060867117,17.597590162979873,AFDB (dark),1.0,0,0
10348,AF-A0A1C4Z837-F1,sample_10,89.43485625,0.5560400615442626,0.4126549041763756,AFDB (dark),1.0,1,1
10356,AF-A0A3M0K2L3-F1,sample_3,49.724611917876814,4.594300191752434,2.6509192500701024,AFDB (dark),1.0,0,0
10367,AF-A0A2A2TP73-F1,sample_1,88.92400556328234,0.3695668222264537,0.2697840185648549,AFDB (dark),1.0,1,1
10374,AF-A0A523X7B4-F1,sample_7,84.07818810511756,0.7412287714156762,0.5746208902366001,AFDB (dark),1.0,1,1
10385,AF-A0A0Q8TPY4-F1,sample_7,86.3405223880597,1.809432254358276,1.2150515428406343,AFDB (dark),1.0,1,1
10396,AF-A0A268ICZ9-F1,sample_7,78.4245179584121,0.6081076000596355,0.4684657593446771,AFDB (dark),1.0,1,1
10410,AF-A0A3L6JSQ3-F1,sample_1,88.23523352527191,3.063531124764036,0.7080982589059932,AFDB (dark),1.0,0,1
10421,AF-Q4PN75-F1,sample_1,83.11378600823046,1.9571449790950572,1.4909748099054327,AFDB (dark),1.0,1,1
10434,AF-A0A384JR15-F1,sample_3,84.42931260229132,4.153060818613951,0.8084802638536164,AFDB (dark),1.0,0,1
10447,AF-A0A1F9LUY0-F1,sample_10,82.84336104513064,0.7713950002228819,0.4433481194608334,AFDB (dark),1.0,1,1
10458,AF-Q7MSL2-F1,sample_10,87.245867219917,0.7439608233937135,0.6012734294284046,AFDB (dark),1.0,1,1
10466,AF-A0A7Z6TCF9-F1,sample_3,87.02045703839121,2.1154815433854264,2.1586938898241557,AFDB (dark),1.0,0,0
10476,AF-A0A6L8LEU3-F1,sample_1,84.23491661519455,2.7515772761564774,2.1540597470680933,AFDB (dark),1.0,0,0
10483,AF-A0A179SXX5-F1,sample_6,83.01394174757282,1.000166354449896,0.973044513410624,AFDB (dark),1.0,1,1
10504,AF-A0A1H8VSB3-F1,sample_8,68.43413242009133,9.171865097178925,8.684560918653258,AFDB (dark),1.0,0,0
10511,AF-A0A2N5L9U9-F1,sample_2,81.81049397590361,1.278938946645919,0.7109966928357849,AFDB (dark),1.0,1,1
10524,AF-A0A3A5HEI8-F1,sample_10,80.14352703793382,1.1984123763457335,0.504587485058215,AFDB (dark),1.0,1,1
10530,AF-A0A7I8DP85-F1,sample_5,72.04933944954129,1.4291882997329928,0.7160218552035293,AFDB (dark),1.0,1,1
10544,AF-A0A353CPY9-F1,sample_3,78.07705230769231,1.1042783630716886,0.7700686953358955,AFDB (dark),1.0,1,1
10557,AF-A0A2E2B1L8-F1,sample_9,88.87932907348242,2.0656488189676643,0.33697346801308,AFDB (dark),1.0,0,1
10563,AF-A0A1E5XWE7-F1,sample_4,92.26905277401896,1.3267488714254292,0.9615723488636656,AFDB (dark),1.0,1,1
10571,AF-A0A2I1M8W5-F1,sample_6,75.7421325648415,0.9436624430487276,0.7895170338817329,AFDB (dark),1.0,1,1
10584,AF-A0A367ZMV3-F1,sample_5,85.95295163290616,1.723543299070991,0.7933181368800548,AFDB (dark),1.0,1,1
10593,AF-A0A7Y9IS67-F1,sample_6,82.5734350132626,1.0299679632406888,0.4371492336492647,AFDB (dark),1.0,1,1
10607,AF-A0A4R8DIN0-F1,sample_4,87.32057273768613,0.3174681256716601,0.2754502519991509,AFDB (dark),1.0,1,1
10625,AF-U1PIN8-F1,sample_8,85.6238984018265,8.457242608123924,6.35808194341176,AFDB (dark),1.0,0,0
10626,AF-A0A7K2E826-F1,sample_6,90.65985658409387,2.045021514077057,1.225536526430283,AFDB (dark),1.0,0,1
10646,AF-A0A7S2IG99-F1,sample_9,85.76880409492786,4.039767249291634,2.322218864377497,AFDB (dark),1.0,0,0
10657,AF-V5WFV2-F1,sample_9,79.44457119067444,4.808268207558904,2.5137939169598624,AFDB (dark),1.0,0,0
10669,AF-A0A3N5QPT3-F1,sample_8,87.19887876025524,0.386206432185943,0.3362028131031774,AFDB (dark),1.0,1,1
10680,AF-I6ZXP6-F1,sample_8,85.14048672566372,0.7433092286118225,0.4214554543514145,AFDB (dark),1.0,1,1
10683,AF-A0A835KYC6-F1,sample_5,79.40130710659898,4.813623868403603,3.047725616532056,AFDB (dark),1.0,0,0
10692,AF-A0A845N6T0-F1,sample_6,84.58842704149934,4.299226638475139,1.9749242172865848,AFDB (dark),1.0,0,1
10713,AF-A0A2L2NBD1-F1,sample_8,83.4407444061962,1.1060242026091862,0.8316522113782918,AFDB (dark),1.0,1,1
10722,AF-A0A2H0WZB2-F1,sample_10,89.44805496828752,1.1614555742277402,0.5304558952972402,AFDB (dark),1.0,1,1
10735,AF-A0A3A4AZV4-F1,sample_8,88.44984825493171,0.6748186877173342,0.4999797710076404,AFDB (dark),1.0,1,1
10741,AF-A0A139SHS8-F1,sample_3,79.68072700296736,0.965054219017053,0.7183612918800284,AFDB (dark),1.0,1,1
10750,AF-A0A4R2TDG1-F1,sample_4,93.02922114837976,0.5765153305015629,0.4898296890691184,AFDB (dark),1.0,1,1
10766,AF-A0A845YUZ1-F1,sample_10,72.27616838487972,5.2379918002991985,3.193604416525269,AFDB (dark),1.0,0,0
10771,AF-A0A4Q2UHV0-F1,sample_5,82.224125,1.1324856593251529,0.7995520138822534,AFDB (dark),1.0,1,1
10780,AF-A0A416B7T3-F1,sample_6,64.02362620997766,12.797508803811317,11.54752078888466,AFDB (dark),1.0,0,0
10792,AF-A0A3D4GL82-F1,sample_7,68.7635944055944,17.124025148633454,8.208653277143863,AFDB (dark),1.0,0,0
10812,AF-A0A6C0HP01-F1,sample_8,60.32820707070707,2.5653063040136503,1.3993281209382329,AFDB (dark),1.0,0,0
10814,AF-A0A4U5LG84-F1,sample_7,83.091443001443,0.6917276880787853,0.309620989619887,AFDB (dark),1.0,1,1
10831,AF-A0A0Q5ZA87-F1,sample_2,82.57034981905912,0.4523015788172956,0.3026838716445093,AFDB (dark),1.0,1,1
10841,AF-A0A1Q6FWD0-F1,sample_2,81.95615955473099,3.719699883441315,0.55216496421772,AFDB (dark),1.0,0,1
10850,AF-A0A7C5H428-F1,sample_4,81.46259791122716,0.7164062012534629,0.5079128481808513,AFDB (dark),1.0,1,1
10866,AF-A0A1C5IFG0-F1,sample_9,79.53461329715061,0.5225611825707985,0.444752924744902,AFDB (dark),1.0,1,1
10877,AF-A0A267ME39-F1,sample_9,82.64640674394099,1.06118182254906,0.733129734602802,AFDB (dark),1.0,1,1
10880,AF-A0A0F9EG50-F1,sample_6,84.70678939617085,0.7134568709512082,0.5967559905369739,AFDB (dark),1.0,1,1
10892,AF-A0A6A6TV21-F1,sample_5,79.95295857988165,8.778249539035416,2.8580158022465154,AFDB (dark),1.0,0,0
10906,AF-A0A3D9SXF0-F1,sample_3,83.73110204081632,0.4594545898454153,0.3423002454944299,AFDB (dark),1.0,1,1
10917,AF-A0A3L7PF21-F1,sample_3,78.22319691119692,1.1158182856637415,0.468831332321886,AFDB (dark),1.0,1,1
10925,AF-A0A7C4QUC2-F1,sample_5,40.847135909213726,15.821689756478357,14.455532614122331,AFDB (dark),1.0,0,0
10941,AF-A0A2V4EFH1-F1,sample_10,84.43701075268818,0.4803592614626027,0.3371836559588287,AFDB (dark),1.0,1,1
10949,AF-A0A349DZM3-F1,sample_1,72.44672789115647,1.326876601252817,0.9727555985436253,AFDB (dark),1.0,1,1
10964,AF-A0A1S9AFQ1-F1,sample_10,80.98702764976957,1.3371756728083255,0.9250958519892544,AFDB (dark),1.0,1,1
10977,AF-A0A547PDG9-F1,sample_8,73.63580601092896,3.027644258729445,2.102619823516591,AFDB (dark),1.0,0,0
10986,AF-A0A1Q3KDB5-F1,sample_9,78.7876168224299,2.6552368997134224,1.5968869100779233,AFDB (dark),1.0,0,1
10996,AF-A0A1Z8T8U6-F1,sample_10,67.49929676511955,2.6864036815458356,0.8065442679455456,AFDB (dark),1.0,0,0
