,prot,filename,plddt,rmsd,wrmsd,incl,pct_helixWT,pct_strandWT,pct_coilWT,length,type,rmsd_rank,designable,designable_w
8874,d2ei9a,sample_10,89.86646428571429,0.4789923475878245,0.3608138971557437,0.9158878504672896,52,68,94,214,PDB,1.0,1,1
8886,d4pc3c3,sample_2,85.25301141352062,1.995394079650911,1.397646403434452,0.9574468085106383,67,28,46,141,PDB,1.0,1,1
8895,d4aqla2,sample_6,95.1602959566486,0.4962831552775492,0.3640938332732134,0.952076677316294,155,45,113,313,PDB,1.0,1,1
8903,d4jaqa2,sample_8,84.89826923076923,0.599292669333845,0.5612581659921547,0.9577464788732394,59,42,41,142,PDB,1.0,1,1
8916,d2q9oa3,sample_9,80.7045736906212,1.3005831488153765,0.7339096754185968,0.9166666666666666,52,63,101,216,PDB,1.0,1,1
8924,d5fmol1,sample_3,72.33079022988505,4.485744228795971,1.1287438136053805,0.9065934065934066,20,64,98,182,PDB,1.0,0,1
8942,d6ztbi1,sample_5,87.58864611260053,0.5225098622073857,0.3525200133873453,0.900990099009901,4,43,54,101,PDB,1.0,1,1
8945,d2fkba1,sample_4,89.88569551777435,0.5325393242853047,0.4955080291438635,0.9875776397515528,41,60,60,161,PDB,1.0,1,1
8955,d5l9sa,sample_1,85.83899800399202,0.8176684020316505,0.7233034474962949,0.9785276073619632,152,70,104,326,PDB,1.0,1,1
8968,d1v5ma1,sample_3,76.59116100766703,2.7901220728903597,1.5581381255866458,0.934959349593496,15,35,73,123,PDB,1.0,0,1
8978,d3kzha,sample_1,87.70746209098164,0.6736374551011662,0.5378452449719391,0.9240506329113924,123,77,116,316,PDB,1.0,1,1
8995,d3s4ea1,sample_2,88.23368705035972,0.5501568412003419,0.4007120404726265,0.9154929577464788,65,20,57,142,PDB,1.0,1,1
9006,d1v2xa,sample_10,85.68925901201602,0.5948151819968528,0.3755580798506226,0.9424083769633508,86,36,69,191,PDB,1.0,1,1
9011,d1tpga2,sample_4,73.98448548812665,1.5903256817550009,1.2919175076460547,0.94,0,15,35,50,PDB,1.0,1,1
9029,d1qsma,sample_2,79.61916666666667,0.8340819691943248,0.5725074852048067,0.92,57,34,59,150,PDB,1.0,1,1
9031,d4laya2,sample_7,84.862572815534,0.6605636082820875,0.3028170501237566,0.9043478260869564,17,47,51,115,PDB,1.0,1,1
9052,d4dxha2,sample_5,85.80706923076923,0.7337878734462471,0.3516375532323335,0.8352272727272727,84,27,65,176,PDB,1.0,1,1
9056,d2bcqa2,sample_3,82.74345493562231,0.5253349992067838,0.3964780357362508,0.9298245614035088,35,0,22,57,PDB,1.0,1,1
9069,d2gh9a,sample_8,89.24345120226307,0.7971257967126878,0.6867078349680511,0.955026455026455,181,73,124,378,PDB,1.0,1,1
9082,d1syxb,sample_6,88.76674226804123,0.385198464889375,0.2818013639290848,0.9193548387096774,16,16,30,62,PDB,1.0,1,1
9086,d1or7a2,sample_7,82.68119226638024,1.799536819676864,0.5203903884177767,0.8738738738738738,84,0,27,111,PDB,1.0,1,1
9103,d1k0ma2,sample_6,86.74644817073171,0.6369019423930518,0.500418140996073,0.9418604651162792,30,21,35,86,PDB,1.0,1,1
9114,d3a7ra2,sample_9,89.25224852071007,0.53201731071264,0.4579364092147424,0.967032967032967,37,29,25,91,PDB,1.0,1,1
9125,d3oiga1,sample_6,90.86284155844154,0.7645887840206375,0.5392722389353013,0.9224806201550388,128,38,92,258,PDB,1.0,1,1
9130,d2l6qa,sample_7,80.33545454545455,1.9859666488662164,1.3376763113866854,0.9193548387096774,34,12,16,62,PDB,1.0,1,1
9151,d6ovpa,sample_5,86.5160529100529,0.50626457025692,0.4343641369429538,0.9745762711864406,47,29,42,118,PDB,1.0,1,1
9152,d2kyra,sample_7,82.10101674641147,0.6136278239540149,0.5421832888921072,0.9537037037037036,47,30,31,108,PDB,1.0,1,1
9163,d2cxxa1,sample_7,85.39406532314106,0.6260864709677255,0.3765806902370938,0.8913043478260869,88,34,62,184,PDB,1.0,1,1
9182,d1e2ta,sample_2,86.43228403437357,0.6661494053676147,0.5305236754097908,0.9416058394160584,84,68,122,274,PDB,1.0,1,1
9192,d1f13a2,sample_10,86.32841363102233,0.813022657998138,0.6843078653110943,0.9464285714285714,4,67,41,112,PDB,1.0,1,1
9198,d1nh8a2,sample_1,85.76991023339319,0.6062394877751164,0.4303169520425951,0.9054054054054054,23,28,23,74,PDB,1.0,1,1
9210,d2odye2,sample_3,87.97219565217391,0.890326559611499,0.3620541564496626,0.8870967741935484,12,15,35,62,PDB,1.0,1,1
9219,d2gf6a1,sample_1,86.14144454799626,0.8280098565845585,0.6200982472287198,0.917910447761194,33,58,43,134,PDB,1.0,1,1
9236,d2d1pc1,sample_6,85.30785620915033,0.4046894123837963,0.3622347176271083,0.9894736842105264,37,21,37,95,PDB,1.0,1,1
9249,d1bunb,sample_2,85.07915766738661,0.8072145748408127,0.387882983811515,0.9344262295081968,11,15,35,61,PDB,1.0,1,1
9251,d1g25a,sample_7,57.93466101694915,1.9217200212497816,1.309280584971037,0.8769230769230769,13,8,44,65,PDB,1.0,0,0
9262,d2olra2,sample_7,76.8631204070096,2.055145603559956,0.720877330802352,0.9054054054054054,68,48,106,222,PDB,1.0,0,1
9273,d3l7wa,sample_7,85.68448512585813,0.7599155165298919,0.5519375391170115,0.9622641509433962,61,18,27,106,PDB,1.0,1,1
9284,d6c3ma1,sample_7,84.33231357552582,0.5397284671559907,0.3796988852242997,0.9393939393939394,30,11,25,66,PDB,1.0,1,1
9302,d6vrga1,sample_10,88.03881690140845,0.8036339478118146,0.2444471209878678,0.8888888888888888,30,0,15,45,PDB,1.0,1,1
9306,d1jmxa5,sample_7,81.61648863636364,1.410980024798702,0.5775385961570862,0.9495798319327732,12,79,28,119,PDB,1.0,1,1
9324,d1z1wa1,sample_10,85.9617325949367,0.4615038254268657,0.4076410583245158,0.9529411764705882,6,95,69,170,PDB,1.0,1,1
9338,d2quya,sample_5,88.11878254211332,0.7679310432018538,0.4500695267781814,0.906060606060606,61,106,163,330,PDB,1.0,1,1
9349,d6rk0a,sample_5,83.60835928143712,0.9827148419242556,0.6992792528179044,0.9439252336448598,57,71,86,214,PDB,1.0,1,1
9353,d1k2yx1,sample_3,87.10310592459605,0.4575310714335415,0.3856196199162004,0.9266666666666666,54,41,55,150,PDB,1.0,1,1
9370,d6td7a,sample_2,85.89134040501446,0.5932619070798423,0.4132767687414468,0.9523809523809524,86,0,40,126,PDB,1.0,1,1
9376,d1eera,sample_3,81.22756865912763,1.1623887545814238,0.689990701754848,0.9216867469879518,106,13,47,166,PDB,1.0,1,1
9393,d4gwka1,sample_5,90.4141796875,0.4091916743846626,0.3204649784741806,0.9545454545454546,73,39,64,176,PDB,1.0,1,1
9395,d2ih2a1,sample_1,86.69583002832861,0.542092438138875,0.3579235240488023,0.874439461883408,62,70,91,223,PDB,1.0,1,1
9409,d1vl7a,sample_3,85.23748623853211,0.8231555967914023,0.5567981108804416,0.8666666666666667,41,53,41,135,PDB,1.0,1,1
9424,d1mv5a,sample_10,88.17187137585663,1.1893669573640555,0.793145146044878,0.9008264462809916,77,53,112,242,PDB,1.0,1,1
9429,d1n3ha,sample_4,32.706136986301374,13.881463379407226,13.10224651363442,0.9903381642512076,26,40,141,207,PDB,1.0,0,0
9443,d2hpua1,sample_8,52.10988310308182,3.6687140299250056,2.7003430453503197,0.9523809523809524,32,35,59,126,PDB,1.0,0,0
9458,d6f4ja,sample_2,90.80895306859206,0.4691243665116412,0.3684422499370186,0.9314285714285714,54,27,94,175,PDB,1.0,1,1
9461,d3ma0a1,sample_1,90.45892071398922,0.4803675715165789,0.4354477016643348,0.973941368078176,133,66,108,307,PDB,1.0,1,1
9475,d3uwca,sample_8,85.58700403496974,0.6887330032904649,0.5741349123470275,0.9407008086253368,157,65,149,371,PDB,1.0,1,1
9489,d2rgqa1,sample_6,88.79472782258065,0.5336283743914897,0.322443264511197,0.8947368421052632,41,62,30,133,PDB,1.0,1,1
9501,d1xdpa1,sample_10,80.73739445114596,1.1922568260268491,0.7470797973547756,0.9428571428571428,84,0,21,105,PDB,1.0,1,1
9514,d1k1xa1,sample_5,78.99021390374332,1.484453362211131,0.6438213148616687,0.918918918918919,56,0,18,74,PDB,1.0,1,1
9517,d3jv9a,sample_4,83.22685538461539,0.8932957465086113,0.5937971412981851,0.8981481481481481,69,59,88,216,PDB,1.0,1,1
9530,d4gv8a,sample_8,88.13577023498695,1.4311734405273204,0.7672515036455939,0.9019607843137256,6,66,81,153,PDB,1.0,1,1
9547,d5huoa1,sample_5,83.42161592505855,1.3906516447387074,0.5489540578096656,0.8918918918918919,51,23,37,111,PDB,1.0,1,1
9550,d3gova1,sample_4,92.1203495145631,0.4723154834845983,0.3998553736829753,0.9411764705882352,0,33,35,68,PDB,1.0,1,1
9564,d2bnma1,sample_9,84.78819188191882,0.5613147638161508,0.4040988948738977,0.9583333333333334,48,0,24,72,PDB,1.0,1,1
9575,d1id1a,sample_9,85.82039965986395,0.8340031025888873,0.5385038457066234,0.9215686274509804,71,25,57,153,PDB,1.0,1,1
9589,d1zgma1,sample_10,82.84456896551724,0.6014895412977741,0.4868530006370734,0.9655172413793104,32,14,41,87,PDB,1.0,1,1
9593,d1fjgp,sample_1,83.36410447761193,0.7146842196978916,0.4871623729941122,0.927710843373494,18,24,41,83,PDB,1.0,1,1
9604,d2gwfa2,sample_1,86.31827081427264,0.4676254156740292,0.4220791980029802,0.9629629629629628,56,19,60,135,PDB,1.0,1,1
9616,d1vmha,sample_4,88.68113963039013,0.4896177568858889,0.4538420465159126,0.921875,35,46,47,128,PDB,1.0,1,1
9626,d2pcsa1,sample_1,89.7657208029197,0.3989177276339892,0.3472110603597867,0.9657534246575342,48,73,25,146,PDB,1.0,1,1
9642,d3dina2,sample_6,67.19787809085682,3.3337883117599705,2.898864145909435,0.9747474747474748,148,0,50,198,PDB,1.0,0,0
9656,d4b4ua2,sample_2,86.05731155778894,0.7561808221864016,0.6041247490890717,0.9440993788819876,63,24,74,161,PDB,1.0,1,1
9665,d2c41a,sample_6,88.61343434343434,1.0200317516562942,0.5208519353750938,0.9548387096774194,116,0,39,155,PDB,1.0,1,1
9672,d1ywxa1,sample_3,71.64627261761157,2.0151289977093065,1.0900570698624037,0.9117647058823528,24,35,43,102,PDB,1.0,0,1
9688,d1szba2,sample_2,93.39466257668713,0.5632113972937715,0.439119010236731,0.9777777777777776,0,16,29,45,PDB,1.0,1,1
9697,d1xrsb2,sample_9,82.6567294117647,0.5367647456682018,0.3748606921470609,0.9423076923076924,12,24,16,52,PDB,1.0,1,1
9709,d1vk9a1,sample_6,89.17183241252302,0.3648882672874406,0.3315679335986451,0.9485294117647058,57,33,46,136,PDB,1.0,1,1
9713,d1rhfa2,sample_7,93.65288303130149,0.4461270927704709,0.3737231490715558,0.9411764705882352,0,48,37,85,PDB,1.0,1,1
9730,d1r0va2,sample_9,76.25905149051489,0.8586983375618106,0.6369533388440649,0.967032967032967,35,24,32,91,PDB,1.0,1,1
9736,d5swca1,sample_1,85.2008764940239,1.4471448258587385,0.6746596178190172,0.8590909090909091,102,36,82,220,PDB,1.0,1,1
9751,d1eija,sample_9,69.75405405405405,3.329806916923686,2.7258210100933606,0.9583333333333334,41,0,31,72,PDB,1.0,0,0
9766,d3huta1,sample_5,88.42397824397824,0.6538455103459665,0.584118002528833,0.9797101449275364,160,76,109,345,PDB,1.0,1,1
9775,d1u2pa,sample_6,91.6415424610052,0.4106888572882398,0.330375021037582,0.9615384615384616,71,22,63,156,PDB,1.0,1,1
9783,d2xsfa,sample_3,80.99628482972136,1.1133761366396082,0.5036136450541765,0.9506172839506172,17,32,32,81,PDB,1.0,1,1
9791,d2ba0a1,sample_1,83.65375766871166,0.564653009818129,0.4759031615161435,0.9518072289156626,6,34,43,83,PDB,1.0,1,1
9806,d2ppxa1,sample_8,88.58141104294478,0.3057728643933395,0.2778252638964831,1.0,44,0,18,62,PDB,1.0,1,1
9812,d3cu7ae,sample_7,79.01712039877302,0.9404728402185344,0.6819139141973354,0.8738461538461538,189,10,126,325,PDB,1.0,1,1
9833,d4qrea2,sample_5,82.51802335279399,0.6022012008368451,0.5271535205555735,0.9751552795031057,107,4,50,161,PDB,1.0,1,1
9843,d2hv2a2,sample_2,88.8238785046729,0.9501908450653744,0.7273166180224692,0.936842105263158,93,104,88,285,PDB,1.0,1,1
9851,d1kqfb2,sample_6,79.51082317073171,2.9217426681099488,1.749379363746936,0.9555555555555556,30,0,15,45,PDB,1.0,0,1
9859,d1u7pa,sample_3,89.76325493171473,0.4609216600159805,0.4166969119880579,0.9817073170731708,60,32,72,164,PDB,1.0,1,1
9877,d1qzfa1,sample_5,85.1703657694962,0.5768548683192335,0.4357297714801733,0.9550561797752808,31,61,86,178,PDB,1.0,1,1
9880,d2ps2a2,sample_4,93.24841375485302,0.8196783574049403,0.6690709099696228,0.9291666666666668,88,46,106,240,PDB,1.0,1,1
9897,d1txga2,sample_10,89.35309117865086,0.5527541332888372,0.4509660983130703,0.95,68,50,62,180,PDB,1.0,1,1
9903,d2nzca1,sample_4,87.85194074074074,0.4742607715792271,0.3550205796784183,0.925,31,36,13,80,PDB,1.0,1,1
9915,d3e0ia,sample_8,87.4543459088682,0.5649262294648629,0.4301134631134049,0.9391634980988594,110,55,98,263,PDB,1.0,1,1
9929,d1hlba,sample_6,81.51934748427672,1.2688169348757858,0.8401439597121427,0.910828025477707,105,0,52,157,PDB,1.0,1,1
9942,d1hf8a1,sample_2,75.63024390243903,1.6700541452472597,0.6700463944852866,0.9015151515151516,87,0,45,132,PDB,1.0,1,1
9951,d1f0xa2,sample_10,77.558555,2.0172452133746357,0.679749336345427,0.8867924528301887,78,54,133,265,PDB,1.0,0,1
9957,d5lxva,sample_4,83.78772943037976,1.0214779819338655,0.4398531044065702,0.877906976744186,17,85,70,172,PDB,1.0,1,1
9968,d1ldfa,sample_4,85.51012238653749,0.5733346335531894,0.4177039257231996,0.952755905511811,191,0,63,254,PDB,1.0,1,1
9987,d3kffa,sample_5,85.51672025723472,0.496749692590294,0.3913617787874174,0.9473684210526316,30,74,48,152,PDB,1.0,1,1
9988,d1zunb2,sample_7,87.51211834319525,0.4212995196507577,0.3402293278809494,0.9523809523809524,0,56,49,105,PDB,1.0,1,1
10004,d1vk3a4,sample_9,83.45086734693876,0.7132988186553154,0.6008012678929129,0.9270833333333334,25,30,41,96,PDB,1.0,1,1
10017,d2os5a,sample_6,89.54641402714932,0.5329624946027804,0.4406000513011725,0.923728813559322,48,31,39,118,PDB,1.0,1,1
10024,d1vk3a2,sample_3,78.67937752627324,1.461294801365292,0.9625206498628582,0.9629629629629628,52,45,65,162,PDB,1.0,1,1
10036,d3k1sa1,sample_8,86.81552941176471,0.6950057559873143,0.5325672319433092,0.9716981132075472,88,0,18,106,PDB,1.0,1,1
10050,d1zsxa1,sample_6,94.6798334687246,0.5813010781897093,0.4567596163954993,0.909657320872274,170,50,101,321,PDB,1.0,1,1
10057,d2dgta1,sample_3,84.50964224872233,0.855248665174738,0.528902039382771,0.9113924050632912,20,26,33,79,PDB,1.0,1,1
10070,d1vcaa1,sample_8,79.02322097378278,0.5967798776856785,0.4011190110595022,0.8899082568807339,6,56,47,109,PDB,1.0,1,1
10079,d2ve3a,sample_3,86.95992692195266,0.6205344974794347,0.4716184587259361,0.928735632183908,222,56,157,435,PDB,1.0,1,1
10095,d5ubia,sample_2,87.56240783410139,0.4645481528736413,0.3483864910428901,0.8990825688073395,71,62,85,218,PDB,1.0,1,1
10107,d3f0pa1,sample_2,77.50662295081966,2.187628734761449,1.2272766775724544,0.875,41,7,32,80,PDB,1.0,0,1
10111,d3stja2,sample_4,90.34133333333334,0.4859633543436087,0.372550887487454,0.9489795918367347,20,37,41,98,PDB,1.0,1,1
10122,d1xjva1,sample_4,84.17848968105065,0.603362292683392,0.4101105313764016,0.9071428571428573,23,61,56,140,PDB,1.0,1,1
10138,d1mkfa,sample_6,48.595878354203926,6.648673210280611,5.056261899015052,0.967654986522911,57,147,167,371,PDB,1.0,0,0
10149,d2i8ga,sample_6,83.75187030075188,0.6974788639095747,0.4473897891744059,0.9251700680272108,37,42,68,147,PDB,1.0,1,1
10161,d1su3a2,sample_2,88.00763461538462,0.6364254772361192,0.4869486477730506,0.9128205128205128,15,85,95,195,PDB,1.0,1,1
10164,d1m1qa,sample_7,75.90197869101978,0.8461105947179907,0.721554587891242,0.9777777777777776,37,2,51,90,PDB,1.0,1,1
10177,d2zbta,sample_1,84.34935058346018,1.2461408434807852,0.5092259276781989,0.8695652173913043,123,37,116,276,PDB,1.0,1,1
10195,d1dova,sample_2,86.20712950600802,1.5514844597009003,1.632564222686585,0.994475138121547,160,0,21,181,PDB,1.0,1,1
10199,d2di0a1,sample_4,88.64343096234309,0.5791392556605425,0.5175102853225056,0.9523809523809524,32,0,31,63,PDB,1.0,1,1
10218,d3pgsa1,sample_5,85.24478578229132,0.6174254626767169,0.462448366444626,0.9453681710213776,51,230,140,421,PDB,1.0,1,1
10222,d2vz8a8,sample_4,64.20896583564173,2.5052162983246675,2.2361880287733493,0.9621212121212122,34,40,58,132,PDB,1.0,0,0
10240,d1kloa3,sample_5,86.50024324324325,0.3273548932256314,0.3316724769345969,0.9803921568627452,6,8,37,51,PDB,1.0,1,1
10247,d1ng2a2,sample_6,69.85901766004415,1.8433550890954808,0.9441414743708314,0.9067796610169492,20,29,69,118,PDB,1.0,0,0
10252,d1pxza,sample_7,85.19942300343905,0.829314018532536,0.5949509416426718,0.9190751445086706,39,127,180,346,PDB,1.0,1,1
10266,d1lrza1,sample_3,87.70043956043958,0.4055193209192861,0.308069325128376,0.953846153846154,58,0,7,65,PDB,1.0,1,1
10279,d2nn6a2,sample_9,76.03375923970432,2.5417191753465653,1.200171767562169,0.923728813559322,44,26,48,118,PDB,1.0,0,1
10288,d1tfea,sample_3,89.01662852112676,0.4643840483093529,0.3510199156573222,0.9647887323943662,75,35,32,142,PDB,1.0,1,1
10304,d1ta3a,sample_10,83.38695370370371,0.8882651110676716,0.5771241253998411,0.9051094890510948,88,59,127,274,PDB,1.0,1,1
10315,d3niva2,sample_10,87.31148325358852,0.5543625952378396,0.4982583350457465,0.9769230769230768,91,2,37,130,PDB,1.0,1,1
10322,d1mspa,sample_8,89.32471444568868,0.5221458827127893,0.4065592447528502,0.9516129032258064,7,56,61,124,PDB,1.0,1,1
10332,d2ed6a1,sample_4,71.45679904686259,2.5980249260242503,1.5622042216154814,0.9470588235294116,24,74,72,170,PDB,1.0,0,1
10341,d4hwxa1,sample_1,87.976865127582,0.7126042776664482,0.6041408122306585,0.9292035398230089,24,38,51,113,PDB,1.0,1,1
10357,d6q2ia,sample_9,83.81710093896713,0.7970940892917999,0.6028822888461871,0.9245283018867924,36,28,42,106,PDB,1.0,1,1
10362,d5zw7a2,sample_7,66.30440034512512,3.2343531167784128,2.7366934587587877,0.934640522875817,122,4,27,153,PDB,1.0,0,0
10379,d3qtya2,sample_6,88.27305247597931,0.4365727040717548,0.3795321556918061,0.9548022598870056,67,32,78,177,PDB,1.0,1,1
10391,d2dlua1,sample_6,79.72857746478873,1.7304139021456495,0.956204742252804,0.8979591836734694,15,31,52,98,PDB,1.0,1,1
10397,d1r8da,sample_4,84.9090243902439,0.6913601517847502,0.518551842981285,0.926605504587156,71,6,32,109,PDB,1.0,1,1
10415,d3pbfa2,sample_2,90.32881952326902,0.3913474746730978,0.3098897793690571,0.9159663865546218,24,41,54,119,PDB,1.0,1,1
10418,d3hdga1,sample_1,82.24051282051282,0.5190970128201368,0.374024369161346,0.91869918699187,60,18,45,123,PDB,1.0,1,1
10430,d4j42a,sample_4,86.99678095238094,2.548288970787004,2.5217480407996566,1.0,72,0,8,80,PDB,1.0,0,0
10445,d1u5da1,sample_6,87.54112676056337,0.67667421052993,0.3353560723940071,0.8867924528301887,26,43,37,106,PDB,1.0,1,1
10455,d2jk3a1,sample_8,85.77032818532818,1.831116814401913,0.7015506872257093,0.863013698630137,55,0,18,73,PDB,1.0,1,1
10463,d2af7a1,sample_4,84.78687566418705,0.8046122210399591,0.6315297042925415,0.9663865546218487,95,0,24,119,PDB,1.0,1,1
10474,d2giab1,sample_1,81.98654813529923,1.5239564321761496,0.8470972588197031,0.910958904109589,38,56,52,146,PDB,1.0,1,1
10489,d1hkva2,sample_9,86.86998542982029,0.5625863504344494,0.4744456340327007,0.9283018867924528,123,52,90,265,PDB,1.0,1,1
10500,d2g7sa1,sample_9,86.70833663366336,0.5014773736893521,0.4177312246030219,0.918918918918919,63,0,11,74,PDB,1.0,1,1
10513,d5wl1a1,sample_10,85.20422703510081,0.8144375976216649,0.6251902754407119,0.9277777777777778,66,64,50,180,PDB,1.0,1,1
10525,d1c9ba1,sample_5,87.73572377158034,0.5183766433053659,0.3754003607717848,0.9183673469387756,69,0,29,98,PDB,1.0,1,1
10535,d6m0qa,sample_10,67.51700235417212,2.767717176798432,1.6066719161749026,0.9087301587301588,275,10,219,504,PDB,1.0,0,0
10547,d3l7ha,sample_5,83.54850507982583,0.4741137501189524,0.3868138323735768,0.9418604651162792,29,30,27,86,PDB,1.0,1,1
10549,d1wmya,sample_7,89.65836771300448,0.4682695015770806,0.3901375974273735,0.9714285714285714,30,47,63,140,PDB,1.0,1,1
10568,d1hwma,sample_10,89.19241959426027,0.5720339092972769,0.4522023521078707,0.9641434262948207,101,59,91,251,PDB,1.0,1,1
10571,d5axwa4,sample_7,42.01928411633109,14.599217784496044,12.258135361374377,1.0,59,95,117,271,PDB,1.0,0,0
10591,d1vr9a3,sample_2,87.92703092783505,0.5870695810291193,0.3945985229451489,0.950413223140496,41,35,45,121,PDB,1.0,1,1
10600,d5byud,sample_6,82.91708920187793,0.7006628600058051,0.6147730858960961,0.941747572815534,21,48,34,103,PDB,1.0,1,1
10611,d3peya1,sample_6,86.14306177868296,0.4988373495195555,0.4050509871824878,0.9540816326530612,81,29,86,196,PDB,1.0,1,1
10624,d3m7ng2,sample_2,85.60018897637795,1.0283297681745476,0.6000171665517074,0.8860759493670886,24,25,30,79,PDB,1.0,1,1
10635,d1q1va1,sample_2,75.44277280858675,1.6055009862772311,1.0955531005782022,0.9552238805970148,40,0,27,67,PDB,1.0,1,1
10638,d1kcma,sample_1,84.09101951219512,1.5778233051516786,0.9120635031969538,0.89453125,86,72,98,256,PDB,1.0,1,1
10650,d6gx2a1,sample_4,82.06041511000414,1.0428773121596753,0.5569336629156351,0.8900343642611683,102,55,134,291,PDB,1.0,1,1
10669,d2lf2a1,sample_5,75.58731142643764,1.7715897316092315,1.5467198740427923,0.9520958083832336,45,65,57,167,PDB,1.0,1,1
10676,d1q1da1,sample_9,80.93312925170069,1.2085301841998084,0.5475428455089125,0.9037656903765692,70,72,97,239,PDB,1.0,1,1
10691,d1ug9a3,sample_5,66.26454954954956,2.809255251323863,1.0612420172014527,0.8612244897959184,31,86,128,245,PDB,1.0,0,0
10694,d2ahra2,sample_4,88.98304533789565,0.4150312985957203,0.360961809879444,0.9802631578947368,60,35,57,152,PDB,1.0,1,1
10704,d1mtza,sample_1,89.35852686308493,0.5118109482192205,0.3797147099973078,0.903448275862069,135,55,100,290,PDB,1.0,1,1
10721,d1iqoa,sample_6,47.663310991957104,4.5047114027664446,4.377616651069428,1.0,22,14,52,88,PDB,1.0,0,0
10733,d3ne7a,sample_10,88.45891764705883,0.6552005365333374,0.5830295686292892,0.9748427672955976,67,53,39,159,PDB,1.0,1,1
10743,d1gvna,sample_10,86.85337783711616,0.8352015720469029,0.4501999548095916,0.896551724137931,64,0,23,87,PDB,1.0,1,1
10755,d3fava,sample_10,74.46276497695851,0.9064478546675993,0.7669396467993219,0.9324324324324323,65,0,9,74,PDB,1.0,1,1
10760,d3j9ca1,sample_4,90.2934541062802,0.604161963714364,0.4886084210510218,0.9423076923076924,10,11,31,52,PDB,1.0,1,1
10773,d1o63a,sample_3,88.46912677878395,0.5612821420183598,0.5162252139251983,0.9655172413793104,73,71,59,203,PDB,1.0,1,1
10783,d2id6a1,sample_3,89.65501805054153,1.044742460550178,0.6592818963042244,0.9466666666666668,62,0,13,75,PDB,1.0,1,1
10798,d5ysca,sample_6,86.25194329896907,0.665318859786517,0.5657697051658529,0.984313725490196,113,36,106,255,PDB,1.0,1,1
10811,d1sxjd1,sample_2,85.80579710144927,0.7862354060284839,0.6733310242812948,0.989010989010989,67,0,24,91,PDB,1.0,1,1
10817,d1t7sa,sample_8,71.57098922624878,6.989534559375147,6.214509824754233,1.0,98,9,22,129,PDB,1.0,0,0
10831,d2oema1,sample_6,72.04485952133194,1.810185434336669,1.3936695449256808,0.9663865546218487,48,34,37,119,PDB,1.0,1,1
10838,d3q31a,sample_3,85.16046095444685,0.7165166756082733,0.4758551046048287,0.9194915254237288,49,75,112,236,PDB,1.0,1,1
10847,d3keba,sample_1,86.68288196958726,0.698011628195719,0.4257431118314976,0.9142857142857144,44,47,84,175,PDB,1.0,1,1
10865,d7k3ka,sample_10,89.766510989011,0.4245233535779533,0.3239434449346305,0.9431818181818182,33,28,27,88,PDB,1.0,1,1
10875,d4wiqa2,sample_10,89.04224101479915,0.5987604711951239,0.4685508624409816,0.944,36,34,55,125,PDB,1.0,1,1
10883,d2gp4a1,sample_3,74.65977011494252,1.98391963018328,0.565236109610429,0.8631578947368421,54,48,88,190,PDB,1.0,1,1
10899,d4zgyb,sample_2,86.23345924453281,0.5829448270144991,0.4387588315093335,0.944,25,47,53,125,PDB,1.0,1,1
10907,d2cgqa1,sample_6,89.2039388794567,0.3250546351947114,0.2262910124351203,0.9315068493150684,42,2,29,73,PDB,1.0,1,1
10920,d3fm8a,sample_2,89.04956806282722,0.7019810898484777,0.3335995227428471,0.8979591836734694,0,42,56,98,PDB,1.0,1,1
10933,d3hrdd1,sample_5,88.22833065810593,0.5052217693683113,0.3875296542590298,0.9390243902439024,18,28,36,82,PDB,1.0,1,1
10943,d6fywa,sample_2,31.961594087095488,17.13366202969351,12.896618349082509,0.988095238095238,29,116,191,336,PDB,1.0,0,0
10954,d5bxda,sample_2,85.03161856963614,0.616123593599173,0.5276031519507642,0.9603960396039604,41,11,49,101,PDB,1.0,1,1
